row_id,id,survey,q1,q29,q7,q60_1,q60_2,q60_3,q60_4,q25new,ideo5,dem_rep_oth,agegood,female,race_new,race_newF,faminc_new,educ,trust_in_science,covid_know,covid_subj_know,relig_scale,faminc_new.NA,faminc_new_Imp,covid_subj_know.NA,covid_subj_know_Imp,covid_know.NA,covid_know_Imp,ideo5.NA,ideo5_Imp,percdist,q60_1_rank,q60_2_rank,q60_3_rank,q60_4_rank,q25new_rank,avg_perc_rank,covmh,ps,orig_id,bm,match_id,rankperc,grp,q100,q22,q59_1,q60_1a,q60_2a,q60_3a,q60_4a,bmF,q1_c,q60_1a_c,q60_2a_c,q60_3a_c,q60_4a_c,q60_1a_rank,q60_2a_rank,q60_3a_rank,q60_4a_rank,q100_rank,q25_new_rank,q1_rank,q22_rank,q59_1_rank,q59_1_rank_inv
3660,3660,5,5,3,4,6,6,6,6,4,2,1,28,0,1,1,5,5,4,0.75,NA,0.536149290423511,0,5,1,3.444,0,0.75,0,2,2.4122055070390434,1625.5,1790,1807,1815,1378,1759.375,5.170457865643445,1081.1854450032135,1264497677,1,1,1,1,NA,5,2,5,5,5,5,1,0,0.5,0.5,0.5,1,1,1,1,1,0,0.5,0.5,0,0.5,0.5
4052,4052,5,5,6,3,5,5,5,4,4,1,1,33,0,1,1,8,6,4,1,NA,0.536149290423511,0,8,1,3.444,0,1,0,1,1.8982782235189302,1281.5,1478,1460.5,819,1378,1259.75,7.543110868519144,975.9543675507399,1269167009,1,392,0,0,NA,17,2,4,4,4,3,1,0,-0.5,-0.5,-0.5,-1,0,0,0,0,1,0.5,0.5,1,0.5,0.5
3661,3661,5,5,6,5,6,5,5,4,6,2,3,63,0,1,1,8,6,5,0.875,NA,0.2482120907363951,0,8,1,3.444,0,0.875,0,2,2.4915871739848234,1625.5,1478,1460.5,819,1803,1345.75,5.056281710970486,1299.312450257596,1264521923,2,2,1,1,NA,5,1,5,4,4,3,2,0.5,1,0.5,1,0,1,1,1,0.5,0,1,1,0,0,1
3919,3919,5,4,5,3,4,4,3,4,2,3,3,68,0,1,1,7,5,5,0.875,NA,0.17236562744440717,0,7,1,3.444,0,0.875,0,3,2.332205920021916,958,1027.5,445.5,819,583,812.5,5.027999065208024,1242.5295186159049,1267633151,2,260,0,0,NA,50,3,3,3,2,3,2,-0.5,-1,-0.5,-1,0,0,0,0,0.5,1,0,0,1,1,0
3662,3662,5,5,6,5,6,4,4,5,6,1,1,71,0,1,1,9,5,5,0.875,NA,0.3669125041904123,0,9,1,3.444,0,0.875,0,1,3.718451199160686,1625.5,1027.5,926,1441.5,1803,1255.125,6.258812612402757,1251.4891780340056,1264565863,3,3,1,1,NA,27,1,5,3,3,4,3,0,2,1,-0.5,0,1,1,0,0.5,0,0.5,0.5,1,0,1
3780,3780,5,5,6,5,2,2,5,5,6,2,1,64,0,1,1,10,6,5,0.875,NA,0.0227679070287183,0,10,1,3.444,0,0.875,0,2,9.673001508689152,359.5,277,1460.5,1441.5,1803,884.625,8.022657727043946,1349.4451599899764,1265514317,3,121,0,0,NA,18,4,1,1,4,4,3,0,-2,-1,0.5,0,0,0,1,0.5,1,0.5,0.5,0,1,0
3663,3663,5,2,1,1,5,5,5,5,1,3,3,82,0,1,1,6,3,2,0.75,NA,0.15574365850933067,0,6,1,3.444,0,0.75,0,3,0.5703278752726465,1281.5,1478,1460.5,1441.5,120,1415.375,6.585125602758931,876.2290702783222,1264565823,4,4,1,1,NA,16,3,4,4,4,4,4,-1,0,-0.5,0.5,0.5,0.5,0,1,1,0,0,0,0,0.5,0.5
3792,3792,5,4,4,3,5,6,4,4,4,3,3,76,0,1,1,9,3,2,0.5,NA,0.16093976980668231,0,9,1,3.444,0,0.5,0,3,5.963016842883816,1281.5,1790,926,819,1378,1204.125,10.621137446118704,814.3036591349404,1265277649,4,133,0,0,NA,50,3,4,5,3,3,4,1,0,0.5,-0.5,-0.5,0.5,1,0,0,1,1,1,1,0.5,0.5
3665,3665,5,5,6,4,5,4,5,5,4,1,1,45,1,1,1,9,6,5,0.75,NA,0.46837635489998886,0,9,1,3.444,0,0.75,0,1,1.3988285802169254,1281.5,1027.5,1460.5,1441.5,1378,1302.75,5.76856697927934,1257.584630436096,1264521185,5,6,1,1,NA,2,3,4,3,4,4,5,0,0,0.5,1,0.5,0.5,1,1,1,0,1,0.5,0.5,1,0
4031,4031,5,5,6,4,5,3,3,4,2,2,1,44,1,1,1,8,6,5,0.875,NA,0.4023354564755839,0,8,1,3.444,0,0.875,0,2,3.596792906216062,1281.5,603,445.5,819,583,787.25,4.916814454836619,1239.5050363903817,1269079057,5,371,0,0,NA,2,2,4,2,2,3,5,0,0,-0.5,-1,-0.5,0.5,0,0,0,1,0,0.5,0.5,0,1
3666,3666,5,4,6,4,7,4,6,6,4,2,1,62,0,1,1,4,3,5,0.625,NA,0.536149290423511,0,4,1,3.444,0,0.625,0,2,9.658220723277628,1913,1027.5,1807,1815,1378,1640.625,10.236023579879511,1215.6340851520633,1264574005,6,7,1,1,NA,34,3,6,3,5,5,6,0.5,1.5,-1,0,-0.5,1,0,0.5,0,0,0.5,1,1,0.5,0.5
3930,3930,5,3,1,5,4,6,6,7,4,1,1,65,0,1,1,2,2,5,0.75,NA,0.18250642529891606,0,2,1,3.444,0,0.75,0,1,8.190591913679276,958,1790,1807,1971,1378,1631.5,10.128815975608196,1118.5392768121897,1267824169,6,271,0,0,NA,2,3,3,5,5,6,6,-0.5,-1.5,1,0,0.5,0,1,0.5,1,1,0.5,0,0,0.5,0.5
3668,3668,5,5,6,2,4,5,5,5,2,1,3,31,0,1,1,5,6,4,0.875,NA,0.46837635489998886,0,5,1,3.444,0,0.875,0,1,1.3828259992117662,958,1478,1460.5,1441.5,583,1334.5,7.476796223788761,1082.0006999715297,1264543533,7,9,1,1,NA,5,2,3,4,4,4,7,0.5,-0.5,0.5,0.5,0.5,0,1,1,1,0,0,1,0,0,1
4001,4001,5,4,6,5,5,4,4,4,4,1,3,30,0,1,1,6,5,4,0.75,NA,0.536149290423511,0,6,1,3.444,0,0.75,0,1,0.6713805154329336,1281.5,1027.5,926,819,1378,1013.5,5.54525538412081,1046.480700290454,1268933511,7,341,0,0,NA,15,3,4,3,3,3,7,-0.5,0.5,-0.5,-0.5,-0.5,1,0,0,0,1,1,0,1,1,0
3672,3672,5,5,6,5,6,3,3,4,3,3,3,63,1,1,1,NA,6,4,0.875,NA,0.1294837412001341,1,6.090805254140491,1,3.444,0,0.875,0,3,6.9829590729773265,1625.5,603,445.5,819,1060,873.25,12.866909862632594,1130.7006696757917,1264595101,8,13,1,1,NA,40,4,5,2,2,3,8,1,2,0,0,0.5,1,0.5,0.5,1,0,1,1,1,0.5,0.5
4074,4074,5,3,5,5,2,3,3,3,2,4,3,56,1,1,1,9,5,4,1,NA,0,0,9,1,3.444,0,1,0,4,1.9533068509020854,359.5,603,445.5,312.5,583,430.125,8.046912172845298,946.0493012767341,1269360745,8,414,0,0,NA,2,4,1,2,2,2,8,-1,-2,0,0,-0.5,0,0.5,0.5,0,1,0,0,0,0.5,0.5
3674,3674,5,1,1,1,2,2,4,4,2,4,3,53,1,1,1,NA,4,4,0.75,NA,0.18250642529891606,1,6.090805254140491,1,3.444,0,0.75,0,4,4.142350281116031,359.5,277,926,819,583,595.375,8.50988107008825,982.2281151184461,1264629649,9,15,0,1,NA,2,5,1,1,3,3,9,-2,-1.5,-1.5,0,0,0,0,0.5,0.5,0,0.5,0,0,1,0
3816,3816,5,5,6,1,5,5,4,4,2,3,3,44,1,1,1,7,5,4,0.625,NA,0.536149290423511,0,7,1,3.444,0,0.625,0,3,1.7593038933361085,1281.5,1478,926,819,583,1126.125,7.142792854180008,997.6340292246624,1265767537,9,157,1,0,NA,50,2,4,4,3,3,9,2,1.5,1.5,0,0,1,1,0.5,0.5,1,0.5,1,1,0,1
3675,3675,5,3,6,4,4,4,4,4,4,2,1,54,1,1,1,2,2,5,0.75,NA,0.2482120907363951,0,2,1,3.444,0,0.75,0,2,0.11009000544638266,958,1027.5,926,819,1378,932.625,6.642560447410296,1100.9700956009995,1264504787,10,16,0,1,NA,50,3,3,3,3,3,10,0,-1,-1,-1,-1,0,0,0,0,0,1,0.5,1,0.5,0.5
3800,3800,5,3,5,5,6,6,6,6,2,3,1,61,1,1,1,5,3,5,0.625,NA,0.18719968711587887,0,5,1,3.444,0,0.625,0,3,2.4122055070390434,1625.5,1790,1807,1815,583,1759.375,6.445682459177133,1193.7802141693066,1265260767,10,141,1,0,NA,8,3,5,5,5,5,10,0,1,1,1,1,1,1,1,1,1,0,0.5,0,0.5,0.5
3681,3681,5,3,6,5,4,4,5,5,3,1,1,30,1,1,1,8,4,4,1,NA,0.536149290423511,0,8,1,3.444,0,1,0,1,1.160989735928448,958,1027.5,1460.5,1441.5,1060,1221.875,6.645334668054976,906.4154350688892,1264659765,11,22,1,1,NA,4,3,3,3,4,4,11,0,1,1,1,0.5,1,1,1,1,0,1,0.5,1,0,1
3946,3946,5,3,4,2,2,2,3,4,2,2,1,24,1,1,1,11,5,4,0.75,NA,0.536149290423511,0,11,1,3.444,0,0.75,0,2,2.3309602009436867,359.5,277,445.5,819,583,475.25,6.4024805841117125,1127.4485059464935,1268296141,11,287,0,0,NA,3,4,1,1,2,3,11,0,-1,-1,-1,-0.5,0,0,0,0,1,0,0.5,0,1,0
3685,3685,5,4,4,5,4,4,4,4,2,2,1,62,1,1,1,9,3,5,0.75,NA,0.3345625209520617,0,9,1,3.444,0,0.75,0,2,0.11009000544638266,958,1027.5,926,819,583,932.625,5.312654249856366,1226.3511428488414,1264471333,12,26,0,1,NA,2,4,3,3,3,3,12,-0.5,-1.5,-1,-1,-1,0,0,0,0,0,0.5,0,0,1,0
3951,3951,5,5,6,5,7,6,6,6,2,3,1,62,1,1,1,10,3,5,0.875,NA,0.1147334897753939,0,10,1,3.444,0,0.875,0,3,3.0828128464283084,1913,1790,1807,1815,583,1831.25,7.287075311422025,1210.923836686808,1268296335,12,292,1,0,NA,3,3,6,5,5,5,12,0.5,1.5,1,1,1,1,1,1,1,1,0.5,1,1,0,1
3690,3690,5,5,5,5,4,4,4,4,3,3,3,49,0,1,1,NA,2,4,1,NA,0.3415186054307744,1,6.090805254140491,1,3.444,0,1,0,3,0.11009000544638266,958,1027.5,926,819,1060,932.625,11.708666739114602,858.6852843169577,1264611435,13,31,1,1,NA,20,3,3,3,3,3,13,1,0.5,0.5,0,0,1,1,0.5,0.5,0,1,1,0,0,1
3730,3730,5,3,6,4,3,3,4,4,2,2,3,58,0,1,1,9,2,4,1,NA,0.536149290423511,0,9,1,3.444,0,1,0,2,0.9044388013730235,669,603,926,819,583,754.25,10.620561435709456,911.1792655553048,1264573895,13,71,0,0,NA,27,4,2,2,3,3,13,-1,-0.5,-0.5,0,0,0,0,0.5,0.5,1,0,0,1,1,0
3691,3691,5,5,5,5,6,6,5,4,4,2,1,53,1,1,1,7,4,5,0.875,NA,0.536149290423511,0,7,1,3.444,0,0.875,0,2,3.974301797851083,1625.5,1790,1460.5,819,1378,1423.75,4.947058478915629,1197.9306898547281,1264680513,14,32,1,1,NA,16,4,5,5,4,3,14,1,1.5,1.5,1,0,1,1,1,0.5,0,1,1,1,1,0
3903,3903,5,3,6,5,3,3,3,4,2,3,1,49,1,1,1,6,5,5,0.875,NA,0.17725444183707678,0,6,1,3.444,0,0.875,0,3,1.1098017185746178,669,603,445.5,819,583,634.125,4.9577768649038365,1197.1984826902794,1267419137,14,244,0,0,NA,3,3,2,2,2,3,14,-1,-1.5,-1.5,-1,0,0,0,0,0.5,1,0,0,0,0,1
3693,3693,5,5,5,5,5,6,4,4,4,3,2,53,0,1,1,9,3,4,0.875,NA,0.15694491004581515,0,9,1,3.444,0,0.875,0,3,5.963016842883816,1281.5,1790,926,819,1378,1204.125,4.202137647925114,988.2727009703306,1263044905,15,34,1,1,NA,1,2,4,5,3,3,15,0,0.5,1,0,0,1,1,0.5,0.5,0,1,0.5,0,0,1
4064,4064,5,5,4,3,4,4,4,4,2,4,2,55,0,1,1,8,3,4,0.625,NA,0.08797072298580848,0,8,1,3.444,0,0.625,0,4,0.11009000544638266,958,1027.5,926,819,583,932.625,5.324367145358096,940.4058145915606,1269262015,15,404,0,0,NA,10,4,3,3,3,3,15,0,-0.5,-1,0,0,0,0,0.5,0.5,1,0,0.5,1,1,0
3694,3694,5,4,5,4,4,4,4,4,2,2,1,70,1,1,1,4,6,4,0.875,NA,0.1294837412001341,0,4,1,3.444,0,0.875,0,2,0.11009000544638266,958,1027.5,926,819,583,932.625,8.776009321923834,1161.6277403982047,1264613207,16,35,1,1,NA,4,4,3,3,3,3,16,0.5,0,0.5,0,0,0.5,1,0.5,0.5,0,0.5,1,0,1,0
3799,3799,5,3,4,5,4,3,4,4,2,2,1,77,1,1,1,4,5,4,0.875,NA,0.536149290423511,0,4,1,3.444,0,0.875,0,2,1.0876192309601436,958,603,926,819,583,826.5,9.67492509602763,1110.5705960145579,1264926993,16,140,0,0,NA,24,3,3,2,3,3,16,-0.5,0,-0.5,0,0,0.5,0,0.5,0.5,1,0.5,0,1,0,1
3695,3695,5,3,3,5,2,2,2,2,1,3,3,73,1,1,1,NA,6,5,0.75,NA,0.28422170074868697,1,6.090805254140491,1,3.444,0,0.75,0,3,3.3345335516142525,359.5,277,170.5,118,120,231.25,14.379030164319204,1327.1880143995468,1264787645,17,36,0,1,NA,1,4,1,1,1,1,17,-0.5,-0.5,-1,-0.5,-0.5,0,0,0,0,0,0,0,0,0.5,0.5
3839,3839,5,4,6,4,3,4,3,3,2,4,3,76,1,1,1,9,5,5,0.625,NA,0.11942675159235669,0,9,1,3.444,0,0.625,0,4,3.020723723121541,669,1027.5,445.5,312.5,583,613.625,10.539362522110345,1197.3807204168802,1266418225,17,180,1,0,NA,18,4,2,3,2,2,17,0.5,0.5,1,0.5,0.5,1,1,1,1,1,1,1,1,0.5,0.5
3700,3700,5,4,6,4,3,3,2,4,3,3,3,33,1,1,1,10,3,2,0.875,NA,0.536149290423511,0,10,1,3.444,0,0.875,0,3,5.693007877908505,669,603,170.5,819,1060,565.375,8.823298198508938,797.2400631888685,1264877667,18,41,1,1,NA,1,3,2,2,1,3,18,1,0.5,0.5,-0.5,0.5,1,1,0,1,0,1,1,0,0.5,0.5
3734,3734,5,2,1,3,2,2,3,3,1,4,3,38,1,1,1,11,3,2,0.625,NA,0.26100681640406753,0,11,1,3.444,0,0.625,0,4,2.0295276287577324,359.5,277,445.5,312.5,120,348.625,7.65531433056668,744.6716175207758,1264659907,18,75,0,0,NA,3,3,1,1,2,2,18,-1,-0.5,-0.5,0.5,-0.5,0,0,1,0,1,0,0,1,0.5,0.5
3702,3702,5,3,6,5,4,4,4,4,1,3,3,66,1,1,1,2,2,5,0.875,NA,0.22544418370767683,0,2,1,3.444,0,0.875,0,3,0.11009000544638266,958,1027.5,926,819,120,932.625,7.678915267810543,1096.547962309878,1264768591,19,43,1,1,NA,48,3,3,3,3,3,19,0,1.5,1,1,0,1,1,1,0.5,0,0.5,0.5,0,0,1
4048,4048,5,3,6,5,1,2,2,4,1,3,3,61,1,1,1,5,2,5,0.625,NA,0.1147334897753939,0,5,1,3.444,0,0.625,0,3,5.828606782502797,76,277,170.5,819,120,335.625,8.601268639534004,1162.5022795285001,1269134127,19,388,0,0,NA,77,5,0,1,1,3,19,0,-1.5,-1,-1,0,0,0,0,0.5,1,0.5,0.5,1,1,0
3703,3703,5,3,6,5,2,2,4,5,2,2,1,53,1,1,1,3,3,5,0.75,NA,0.22144932394680972,0,3,1,3.444,0,0.75,0,2,5.600648960129353,359.5,277,926,1441.5,583,751,4.786073713779615,1178.8444800809093,1264693349,20,44,0,1,NA,6,4,1,1,3,4,20,1,0,-1,0,0.5,0.5,0,0.5,1,0,0.5,1,0.5,0,1
4108,4108,5,1,4,2,2,4,4,4,2,3,1,49,1,1,1,6,2,5,0.625,NA,0.48617163928930607,0,6,1,3.444,0,0.625,0,3,3.272850131354364,359.5,1027.5,926,819,583,783,8.54858923088415,1108.29706411907,1269848885,20,448,1,0,NA,6,5,1,3,3,3,20,-1,0,1,0,-0.5,0.5,1,0.5,0,1,0.5,0,0.5,1,0
3704,3704,5,3,5,4,4,3,3,3,3,6,3,56,1,1,1,4,3,3,0.625,NA,0.31461615822996986,0,4,1,3.444,0,0.625,0,6,1.538123992845446,958,603,445.5,312.5,1060,579.75,5.630256661266008,865.4931206802659,1264543525,21,45,0,1,NA,24,3,3,2,2,2,21,0,-0.5,-1,-1,-1,0,0,0,0,0,0,0.5,0,0,1
3860,3860,5,3,6,5,5,5,5,5,7,6,3,53,1,1,1,1,4,3,0.75,NA,0.28226617499161916,0,1,1,3.444,0,0.75,0,6,0.5703278752726465,1281.5,1478,1460.5,1441.5,1944.5,1415.375,7.943851888603429,782.4880825595765,1264391759,21,201,1,0,NA,35,4,4,4,4,4,21,0,0.5,1,1,1,1,1,1,1,1,1,0.5,1,1,0
3705,3705,5,4,5,2,6,4,4,3,3,3,3,51,0,1,1,6,3,3,1,NA,0.3669125041904123,0,6,1,3.444,0,1,0,3,4.877531829504547,1625.5,1027.5,926,312.5,1060,972.875,4.722851418834348,811.1675266189342,1264979143,22,46,0,1,NA,2,3,5,3,3,2,22,1,0.5,-0.5,-0.5,-1,1,0,0,0,0,0,1,0,0.5,0.5
3753,3753,5,2,6,5,5,5,5,5,5,3,3,58,0,1,1,5,4,3,0.75,NA,0.536149290423511,0,5,1,3.444,0,0.75,0,3,0.5703278752726465,1281.5,1478,1460.5,1441.5,1636,1415.375,5.253169524482788,973.5537021606673,1264888669,22,94,1,0,NA,10,3,4,4,4,4,22,-1,-0.5,0.5,0.5,1,0,1,1,1,1,1,0,1,0.5,0.5
3708,3708,5,5,6,4,6,5,4,5,4,2,1,39,0,1,1,14,6,5,0.875,NA,0.536149290423511,0,14,1,3.444,0,0.875,0,2,3.5102748834426607,1625.5,1478,926,1441.5,1378,1367.75,7.73891342392216,1377.6766263373156,1264767933,23,49,1,1,NA,5,1,5,4,3,4,23,0.5,1,0.5,0,0.5,1,1,0.5,1,0,1,1,1,0,1
3755,3755,5,4,5,4,4,4,4,4,2,1,1,38,0,1,1,11,6,5,0.875,NA,0.536149290423511,0,11,1,3.444,0,0.875,0,1,0.11009000544638266,958,1027.5,926,819,583,932.625,7.322253830224895,1263.1193054621567,1265384541,23,96,0,0,NA,1,2,3,3,3,3,23,-0.5,-1,-0.5,0,-0.5,0,0,0.5,0,1,0,0,0,1,0
3709,3709,5,3,1,5,5,4,4,4,2,3,1,82,1,1,1,5,3,4,0.875,NA,0.22144932394680972,0,5,1,3.444,0,0.875,0,3,0.6713805154329336,1281.5,1027.5,926,819,583,1013.5,4.925311493920468,1036.5540474977456,1264927007,24,50,1,1,NA,23,4,4,3,3,3,24,-0.5,1,0.5,0,-0.5,1,1,0.5,0,0,0,0,1,1,0
3883,3883,5,4,6,5,3,3,4,5,4,4,1,77,1,1,1,7,2,4,0.75,NA,0.0227679070287183,0,7,1,3.444,0,0.75,0,4,2.1396147292147574,669,603,926,1441.5,1378,909.875,7.719115934644722,976.0898466387339,1267148819,24,224,0,0,NA,7,2,2,2,3,4,24,0.5,-1,-0.5,0,0.5,0,0,0.5,1,1,1,1,0,0,1
3712,3712,5,2,2,5,2,2,3,2,2,4,2,50,1,1,1,NA,2,3,0.875,NA,0.18250642529891606,1,6.090805254140491,1,3.444,0,0.875,0,4,5.001841937143987,359.5,277,445.5,118,583,300,11.239456890520955,790.1941756323708,1264607853,25,53,0,1,NA,0,4,1,1,2,1,25,0,0,0,0.5,-1,0.5,0.5,1,0,0,0.5,0.5,0.5,1,0
4002,4002,5,2,3,5,2,2,2,4,2,4,2,50,1,1,1,NA,2,3,0.875,NA,0.22351659403285284,1,6.090805254140491,1,3.444,0,0.875,0,4,4.897413362903635,359.5,277,170.5,819,583,406.5,10.98436742837382,788.4451867967913,1268928855,25,342,1,0,NA,0,3,1,1,1,3,25,0,0,0,-0.5,1,0.5,0.5,0,1,1,0.5,0.5,0.5,0,1
3715,3715,5,4,6,5,4,4,4,4,2,3,3,52,0,1,1,7,3,4,0.625,NA,0.43468543971393453,0,7,1,3.444,0,0.625,0,3,0.11009000544638266,958,1027.5,926,819,583,932.625,4.699067718256884,975.8319943471445,1264625881,26,56,1,1,NA,6,3,3,3,3,3,26,0,0,0.5,0,0,0.5,1,0.5,0.5,0,0,0.5,0,0,1
4071,4071,5,4,4,4,4,3,4,4,3,2,3,46,0,1,1,5,4,4,0.875,NA,0.536149290423511,0,5,1,3.444,0,0.875,0,2,1.0876192309601436,958,603,926,819,1060,826.5,4.130309549979924,1018.3728179050829,1269321351,26,411,0,0,NA,10,4,3,2,3,3,26,0,0,-0.5,0,0,0.5,0,0.5,0.5,1,1,0.5,1,1,0
3720,3720,5,3,6,5,4,4,4,4,5,3,1,38,1,1,1,3,2,5,0.75,NA,0.208710470443625,0,3,1,3.444,0,0.75,0,3,0.11009000544638266,958,1027.5,926,819,1636,932.625,5.624504274283455,1081.2299397347138,1264664057,27,61,1,1,NA,21,5,3,3,3,3,27,0,0.5,0,0,0,1,0.5,0.5,0.5,0,1,0.5,0,0.5,0.5
3974,3974,5,3,6,5,3,4,4,4,4,2,1,38,1,1,1,3,3,5,0.875,NA,0.30520169851380047,0,3,1,3.444,0,0.875,0,2,0.9772465440868594,669,1027.5,926,819,1378,860.375,5.209816432721575,1115.7023957491167,1268582405,27,314,0,0,NA,51,5,2,3,3,3,27,0,-0.5,0,0,0,0,0.5,0.5,0.5,1,0,0.5,1,0.5,0.5
3721,3721,5,5,6,4,4,5,4,5,6,4,1,39,1,1,1,9,4,4,0.875,NA,0.07053860766566097,0,9,1,3.444,0,0.875,0,4,3.014640802853697,958,1478,926,1441.5,1803,1200.875,5.966185367321684,928.0590368508808,1264825159,28,62,1,1,NA,63,5,3,4,3,4,28,0.5,0,1,-0.5,0.5,0.5,1,0,1,0,1,1,1,1,0
4005,4005,5,4,5,4,4,3,5,4,4,2,1,36,1,1,1,11,5,4,0.875,NA,0.16093976980668231,0,11,1,3.444,0,0.875,0,2,4.914007915970756,958,603,1460.5,819,1378,960.125,6.004292190084933,1049.7451661449652,1268944117,28,345,0,0,NA,56,3,3,2,4,3,28,-0.5,0,-1,0.5,-0.5,0.5,0,1,0,1,0,0,0,0,1
3723,3723,5,5,6,4,6,4,4,5,5,1,3,57,1,1,1,9,6,5,0.875,NA,0.536149290423511,0,9,1,3.444,0,0.875,0,1,3.718451199160686,1625.5,1027.5,926,1441.5,1636,1255.125,6.934461812550366,1283.5484519585848,1264939769,29,64,0,1,NA,15,3,5,3,3,4,29,1,0,0,-0.5,0,0.5,0.5,0,0.5,0,1,1,0,0.5,0.5
3735,3735,5,3,3,4,6,4,5,5,2,3,3,65,1,1,1,8,5,5,0.625,NA,0.22144932394680972,0,8,1,3.444,0,0.625,0,3,3.0651144731324296,1625.5,1027.5,1460.5,1441.5,583,1388.75,7.549432521204181,1227.7214770285977,1265138627,29,76,1,0,NA,51,3,5,3,4,4,29,-1,0,0,0.5,0,0.5,0.5,1,0.5,1,0,0,1,0.5,0.5
3724,3724,5,3,1,2,2,4,4,5,5,3,3,55,1,1,1,1,2,4,1,NA,0.43468543971393453,0,1,1,3.444,0,1,0,3,4.239623359580482,359.5,1027.5,926,1441.5,1636,938.625,7.632793015180277,773.9372616011475,1264825167,30,65,1,1,NA,0,3,1,3,3,4,30,0,0,1,0.5,0.5,0.5,1,1,1,0,1,0.5,0,0.5,0.5
4142,4142,5,3,5,1,2,2,3,4,4,2,3,55,1,1,1,1,2,4,0.75,NA,0.46837635489998886,0,1,1,3.444,0,0.75,0,2,2.3309602009436867,359.5,277,445.5,819,1378,475.25,6.156289050203046,890.0318273064784,1270771851,30,482,0,0,NA,1,3,1,1,2,3,30,0,0,-1,-0.5,-0.5,0.5,0,0,0,1,0,0.5,1,0.5,0.5
3725,3725,5,1,1,1,2,3,5,4,2,3,3,34,1,1,1,7,2,4,0.75,NA,0.33819421164375907,0,7,1,3.444,0,0.75,0,3,6.668277385263719,359.5,603,1460.5,819,583,810.5,3.791534793518318,926.9278171140827,1264805495,31,66,0,1,NA,0,5,1,2,4,3,31,-1,-0.5,-0.5,0.5,0,0,0,1,0.5,0,0.5,0,0,0.5,0.5
4037,4037,5,3,5,3,3,4,4,4,2,3,3,38,1,1,1,6,3,4,0.875,NA,0.43468543971393453,0,6,1,3.444,0,0.875,0,3,0.9772465440868594,669,1027.5,926,819,583,860.375,2.5775241078280593,954.0457291564801,1269078667,31,377,1,0,NA,50,5,2,3,3,3,31,1,0.5,0.5,-0.5,0,1,1,0,0.5,1,0.5,1,1,0.5,0.5
3738,3738,5,3,2,1,4,4,4,4,2,2,1,44,1,1,1,5,2,3,0.75,NA,0.27042127612023686,0,5,1,3.444,0,0.75,0,2,0.11009000544638266,958,1027.5,926,819,583,932.625,4.968869398893136,866.7518241022884,1262628089,32,79,1,1,NA,66,3,3,3,3,3,32,0,1,1,0,0,1,1,0.5,0.5,0,0,0.5,1,0,1
3784,3784,5,3,6,3,2,2,4,4,6,2,1,51,1,1,1,2,3,3,0.75,NA,0.17725444183707678,0,2,1,3.444,0,0.75,0,2,4.142350281116031,359.5,277,926,819,1803,595.375,6.012530679882398,860.900188931328,1264925443,32,125,0,0,NA,46,4,1,1,3,3,32,0,-1,-1,0,0,0,0,0.5,0.5,1,1,0.5,0,1,0
3740,3740,5,5,6,5,6,5,4,4,5,1,3,48,1,1,1,11,5,5,0.625,NA,0.3491172198010951,0,11,1,3.444,0,0.625,0,1,2.6987044837220893,1625.5,1478,926,819,1636,1212.125,9.768528704549682,1220.852246131306,1264825157,33,81,0,1,NA,5,3,5,4,3,3,33,0,0,0,-0.5,0,0.5,0.5,0,0.5,0,0,0.5,0,0.5,0.5
3994,3994,5,5,6,3,6,5,5,4,6,3,3,56,1,1,1,12,4,5,0.75,NA,0.0227679070287183,0,12,1,3.444,0,0.75,0,3,2.4915871739848234,1625.5,1478,1460.5,819,1803,1345.75,7.738419039330111,1303.5447121099653,1268383473,33,334,1,0,NA,21,3,5,4,4,3,33,0,0,0,0.5,0,0.5,0.5,1,0.5,1,1,0.5,1,0.5,0.5
3744,3744,5,4,6,3,5,5,5,4,3,3,3,40,0,1,1,8,5,4,0.875,NA,0.536149290423511,0,8,1,3.444,0,0.875,0,3,1.8982782235189302,1281.5,1478,1460.5,819,1060,1259.75,4.854137755872251,993.7937843112633,1264561081,34,85,1,1,NA,3,3,4,4,4,3,34,-0.5,-0.5,0,0.5,0,0,0.5,1,0.5,0,0,0,1,1,0
3853,3853,5,5,4,4,6,5,4,4,4,1,3,41,0,1,1,9,5,4,0.75,NA,0.41839870376578386,0,9,1,3.444,0,0.75,0,1,2.6987044837220893,1625.5,1478,926,819,1378,1212.125,4.006089382417443,1021.5050049429476,1265094933,34,194,0,0,NA,1,2,5,4,3,3,34,0.5,0.5,0,-0.5,0,1,0.5,0,0.5,1,1,1,0,0,1
3749,3749,5,4,1,3,3,4,4,4,3,4,2,63,0,1,1,6,5,4,0.875,NA,0.22144932394680972,0,6,1,3.444,0,0.875,0,4,0.9772465440868594,669,1027.5,926,819,1060,860.375,4.722778924875907,1019.8437134991858,1265277653,35,90,0,1,NA,0,3,2,3,3,3,35,-0.5,-2,-1,-0.5,-0.5,0,0,0,0,0,0.5,0,0,0,1
