caseid,caseid_13,caseid_14,caseid_15,brow13_participant,brow14_participant,brow15_participant,weight_RI,q60_treat,q115_treat,q1,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q113,q114_1,q114_2,q114_3,q114_4,q114_5,q114_6,q6,q7,q100,q8,q101,q9,q102,q10,q103,q103_free_response,q14,q14_t,q116,q104,q104_free_response,q105,q106,q56_1,q56_2,q56_3,q56_4,q56_5,q56_6,q56_7,q56_8,q56_9,q56_10,q56_11,q56_12,q56_13,q107,q108,q23_1,q23_2,q23_3,q23_4,q23_5,q23_11,q23_7,q23_8,q23_9,q23_12,q23_10,q23_follow_up,q25,q26,q18,q58_1,q58_2,q58_3,q58_4,q58_5,q58_6,q58_7,q58_8,q59_1,q59_2,q59_3,q59_4,q59_5,q59_6,q60_1,q60_2,q60_3,q60_4,q61,q20,q53,q21,q22,q109,q110,q111,q112,q29,q29_why_not,q30,q32,q33,q36,q46,q115_family,q115_community,genhealth,insurtype_multiple_1,insurtype_multiple_2,insurtype_multiple_3,insurtype_multiple_4,insurtype_multiple_5,insurtype_multiple_99,pp_smoke100,birthyr,gender_client,race,educ,marstat,employ,faminc_new,pid3,pid7,presvote16post,turnout20post,presvote20post,inputzip,county_RI,inputstate,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,both
1300808563, , , ,2,2,2,.325341233933081,1,2,3,2,2,2,2,2,1,3,2,2,2,2,2,1,5,5,5,5,5,5,5,1,2,because of covid restrictions,1,__NA__,9,9,__NA__,2,3,1,2,2,2,2,2,1,2,2,2,2,1,2,2,4,4,3,2,2,5,3,1,2,1,3,1,__NA__,4,1,4,3,4,4,3,2,2,3,4,2,3,2,2,2,4,4,5,4,5,4,4,300000,11,30,2,2,49,18,4,__NA__,4,1,2,2,1,9,2,3,1,2,2,2,2,2,2,1983,2,1,4,1,7,6,2,6,3,1,1,2876,7,44,1,3,1,11,6,2,3,6,12/15/2020 21:28:03,12/15/2020 21:38:53, 
1299152839, , ,1265705949,2,2,1,1.00880492923567,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,5,1,3,3,1,2,"The rules are too constrictive, don't make any sense and make any kind of evening out very unenjoyable",18,__NA__,2,3,I am considered an essential employee and must go in,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,4,4,4,3,2,3,1,2,5,5,5,3,2,__NA__,2,3,1,4,2,4,3,3,3,3,4,4,2,2,3,3,5,3,3,3,4,1,7,20000,23,0,2,2,3,31,2,__NA__,1,2,9,1,2,1,9,2,1,2,2,2,2,2,1,1961,2,1,3,1,1,8,2,7,2,1,2,2864,7,44,1,4,1,2,5,2,2,2,12/15/2020 21:59:09,12/15/2020 22:16:37,1
1301270019, ,1241653291,1265563537,2,1,1,1.78278336913019,2,1,2,2,2,2,2,2,1,4,9,9,9,9,9,9,4,3,3,5,2,3,2,3,4,Because of COVID,15,__NA__,2,1,It’s a warehouse that makes face masks,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,3,2,5,3,3,2,__NA__,4,2,3,1,1,1,1,1,1,1,1,5,3,5,4,3,4,2,2,3,1,3,6,3,55,50,2,3,50,50,4,__NA__,2,2,9,2,2,2,9,1,1,2,2,2,2,2,2,1990,2,3,2,6,1,3,1,1,7,2,6,2904,7,44,3,1,2,11,6,2,2,2,12/15/2020 22:43:51,12/15/2020 22:58:35,1
1300875649, ,1237163011, ,2,1,2,.821619021179339,2,1,5,1,2,2,1,2,2,3,2,2,2,2,2,1,5,4,4,5,5,4,4,3,4,Precaution,1,__NA__,9,9,__NA__,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,3,4,5,4,1,1,5,4,2,1,4,3,1,__NA__,4,2,4,4,4,4,4,4,4,3,4,2,2,3,2,1,2,5,4,5,4,1,7,300000,2,5,2,2,15,9,4,__NA__,2,2,9,1,2,2,9,2,2,1,2,2,2,2,2,1937,1,1,5,1,5,97,2,7,2,1,2,2840,5,44,1,4,1,1,5,2,3,6,12/15/2020 12:41:30,12/15/2020 23:02:59, 
1299490529, ,1236750165, ,2,1,2,.821619021179339,2,2,5,2,2,2,2,1,2,3,2,2,1,1,1,2,2,2,2,3,1,3,3,4,2,Not allowed,1,__NA__,9,9,__NA__,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,4,2,3,1,3,3,1,2,2,5,4,3,5,__NA__,4,2,1,4,4,3,3,4,4,3,3,3,2,3,3,3,3,5,5,4,4,1,2,300000,26,6,2,2,7,8,2,__NA__,2,2,9,1,2,9,1,3,2,1,2,2,2,2,1,1954,1,1,5,4,5,3,2,7,2,1,2,2893,3,44,1,5,1,2,3,2,2,1,12/13/2020 20:10:25,12/16/2020 0:07:33, 
1300952109,1178449967, ,1265900481,1,2,1,.688977089260888,1,1,5,2,2,2,2,2,1,2,2,2,2,2,2,1,5,5,4,5,5,5,3,1,4,I don't feel safe,6,__NA__,1,9,__NA__,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,5,4,4,4,1,1,3,3,1,1,1,3,1,__NA__,2,1,4,4,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,7,303000,10,15,2,2,6,6,6,__NA__,2,2,9,1,2,1,9,3,2,2,2,2,1,2,2,1968,2,1,5,1,2,7,1,2,1,1,1,2888,3,44,1,3,2,2,2,2,1,1,12/16/2020 0:01:19,12/16/2020 0:22:01,1
1300575865,1178736169,1238247735,1265737191,1,1,1,2.7876741896218,1,2,5,2,2,2,2,2,1,3,2,2,2,2,2,1,5,5,5,5,5,5,4,1,4,I’m elderly and my wife has COPD so we don’t take any chances,21,Retired bus driver,2,2,I don’t work I’m retired,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,5,4,4,1,2,1,3,4,4,2,3,4,__NA__,2,2,5,4,4,4,3,3,5,4,4,4,2,2,2,2,2,7,5,4,5,1,3,300000,64,10,2,2,10,36,5,__NA__,2,1,6,1,2,9,2,3,2,1,2,2,2,2,1,1952,1,1,2,1,5,2,3,5,2,1,2,2816,3,44,1,4,1,1,5,2,1,2,12/16/2020 0:00:44,12/16/2020 0:22:24,1
1301560413, , ,1266259311,2,2,1,1.22216499165517,2,2,5,2,2,2,1,2,2,3,1,2,2,2,2,2,5,5,5,5,5,5,3,2,4,I don’t trust indoor air circulation.,1,__NA__,9,9,__NA__,3,3,1,2,2,2,1,2,2,2,2,2,2,2,2,5,5,5,4,1,1,4,3,1,4,1,3,2,__NA__,2,1,5,4,4,2,4,4,4,4,3,3,2,2,3,1,1,6,4,5,6,1,2,300000,9,25,2,2,94,38,6,__NA__,4,2,9,2,2,9,1,1,2,2,2,2,1,2,1,1972,1,1,6,5,4,4,1,1,1,1,1,2879,9,44,1,1,1,11,5,2,4,7,12/16/2020 0:11:36,12/16/2020 1:02:50,1
1300789859,1178206053, ,1266364259,1,2,1,.474458662478965,2,2,3,2,2,2,1,2,2,3,2,2,2,2,2,1,5,5,3,5,5,4,3,2,2,COVID-19,21,Home,1,9,__NA__,2,3,1,1,2,2,1,2,2,2,2,2,2,2,2,5,5,5,2,1,1,5,3,2,4,1,3,5,__NA__,6,2,3,2,2,3,1,1,2,2,4,3,2,4,4,2,5,4,5,4,5,5,6,250000,7,1,2,2,2,1,1,"I have stayed home from day one. I have -0- symptoms and do not feel at all I’ll. I have done everything, as far as safety precautions, that has been asked of me. I have become obsessed with cleaning and disinfecting in my everyday life. I do not let anyone else put me at risk.",1,1,4,1,2,9,2,1,2,2,2,2,1,2,2,1958,1,1,3,5,7,5,3,3,2,1,1,2861,7,44,1,3,1,7,4,2,2,2,12/16/2020 0:59:52,12/16/2020 1:22:21,1
1301337943,1178361237,1234997865,1264696013,1,1,1,.543595091075773,1,2,2,2,2,2,2,2,1,4,9,9,9,9,9,9,3,3,3,5,5,5,4,3,4,"not comfortable they are clean enough, also most are too small",21,retired,2,2,retired,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,3,4,5,2,1,2,4,3,2,2,3,3,1,__NA__,5,3,3,4,4,4,3,4,4,2,4,5,3,4,2,2,3,2,4,5,4,4,7,100000000,48,51,2,2,13,76,5,__NA__,4,2,9,1,2,9,1,3,2,1,2,2,2,2,1,1954,2,1,5,1,5,8,4,4,1,1,2,2906,7,44,1,3,1,10,6,2,4,7,12/16/2020 0:28:40,12/16/2020 1:26:01,1
1301711649, ,1242132777,1265987761,2,1,1,1.40554585449856,1,1,1,1,2,2,2,1,2,3,2,1,1,2,2,2,4,2,2,5,4,4,2,3,2,COVID,2,__NA__,1,9,__NA__,3,2,1,1,2,2,2,1,2,2,2,2,2,2,2,4,4,5,4,2,2,4,4,2,4,1,4,2,__NA__,4,1,4,4,4,4,4,4,4,4,4,5,3,4,3,2,2,6,4,4,4,1,7,300000,6,49,2,2,5,4,6,__NA__,4,1,5,1,2,1,9,3,1,2,2,2,2,2,1,1959,1,1,6,5,1,11,1,2,1,1,1,2919,7,44,1,2,1,11,6,2,4,7,12/16/2020 1:24:13,12/16/2020 1:38:55,1
1300906029,1179240015,1241289269,1264455963,1,1,1,1.00880492923567,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,5,2,1,1,2,4,cant afford to,1,__NA__,9,9,__NA__,4,1,1,2,2,2,1,1,2,2,2,2,2,2,2,3,3,4,3,2,1,4,2,2,4,5,2,2,__NA__,2,3,3,2,2,3,3,3,3,1,4,4,4,3,2,2,4,1,4,4,6,5,6,250000,20,50,2,2,25,20,2,__NA__,1,2,9,1,2,9,2,4,2,2,2,2,1,2,1,1959,2,1,3,3,6,1,3,5,2,1,2,2895,7,44,1,4,2,11,6,2,3,6,12/16/2020 1:51:07,12/16/2020 2:12:56,1
1301749839, , , ,2,2,2,1.45477089928891,2,1,4,2,2,2,2,2,1,2,1,1,2,2,2,2,4,4,4,4,4,4,4,4,2,Na,2,__NA__,1,9,__NA__,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,4,4,4,4,4,3,3,3,3,3,Na,4,2,3,4,5,4,4,3,4,4,4,2,4,3,3,2,2,4,5,5,5,2,6,300000,45,64,2,2,68,69,5,__NA__,4,2,9,1,2,2,9,4,2,2,2,2,2,1,2,1987,1,1,3,5,1,5,3,5,2,1,2,2879,9,44,1,3,1,2,5,2,3,8,12/16/2020 2:09:39,12/16/2020 2:16:46, 
1301796935,1178939707,1243696517,1265208363,1,1,1,3.5297890588615,2,1,3,2,2,2,2,2,1,3,2,2,2,2,2,1,5,5,5,5,5,5,5,2,4,Don't feel that is safe,1,__NA__,9,9,__NA__,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,3,3,3,3,3,3,3,3,2,3,3,__NA__,1,2,3,3,2,2,2,2,1,1,1,4,3,3,3,3,3,1,2,2,2,3,5,1100000,77,5,1,2,48,50,3,__NA__,1,2,9,2,2,2,9,2,2,2,2,2,1,2,2,1963,2,3,2,1,4,97,5,4,1,2,6,2904,7,44,1,6,4,11,6,1,1,1,12/16/2020 3:00:23,12/16/2020 3:12:46,1
1301821645, , , ,2,2,2,.688977089260888,2,2,5,2,2,2,2,2,1,3,2,2,2,2,2,1,5,3,3,5,5,5,5,3,2,I don’t feel comfortable eating indoors and it’s too cold to eat outside,21,Homemaker,2,3,I don’t work,4,2,2,1,1,1,2,2,2,2,2,2,2,2,2,4,5,5,5,1,1,5,4,2,4,2,4,1,__NA__,2,1,4,4,4,4,3,4,4,3,4,4,3,3,1,2,1,7,7,6,6,1,7,300000,29,10,2,2,50,26,6,__NA__,2,2,9,2,2,9,2,1,1,2,2,2,2,2,2,1965,2,1,5,1,7,8,3,4,1,1,1,2828,7,44,1,3,4,2,6,2,2,6,12/16/2020 3:09:02,12/16/2020 3:20:37, 
1301840667, , , ,2,2,2,.976118934886357,2,2,3,2,2,2,2,2,1,3,2,1,1,2,2,2,5,3,3,5,3,5,5,1,4,Do.not feel safe,2,__NA__,1,9,__NA__,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,4,5,2,4,3,2,4,1,4,1,4,1,Possible damae,2,2,2,3,3,4,2,4,2,2,2,4,4,2,4,4,2,3,3,3,4,1,2,300000,66,49,2,2,61,68,4,__NA__,1,2,9,1,2,9,2,2,1,2,2,2,2,2,2,1992,2,1,6,1,1,6,3,5,2,1,6,2911,7,44,1,4,1,11,6,2,4,7,12/16/2020 3:18:31,12/16/2020 3:30:30, 
1301840521, , , ,2,2,2,.487515542762372,1,1,3,2,2,2,2,2,1,4,9,9,9,9,9,9,5,4,5,5,4,5,4,2,4,BECAUSE NOT SAFE AT THIS TIME,16,__NA__,1,9,__NA__,4,3,1,2,2,2,1,2,2,2,1,2,2,2,2,4,4,4,3,3,3,2,3,2,3,2,2,2,__NA__,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,6,437000000,27,16,2,2,51,51,4,__NA__,4,1,3,1,2,2,9,4,1,2,2,2,2,2,2,1973,2,1,4,1,3,6,4,4,7,2,6,2860,7,44,2,6,4,1,1,2,1,1,12/16/2020 3:16:36,12/16/2020 3:41:18, 
1301925223, , , ,2,2,2,.200523677349145,2,2,5,2,2,2,2,2,1,4,9,9,9,9,9,9,5,5,5,5,5,5,5,1,4,covid,21,retired,2,2,I am retired,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,5,4,4,3,2,1,4,1,3,1,3,5,__NA__,4,2,5,4,4,4,4,4,4,4,4,4,3,4,3,3,3,6,6,6,5,1,7,250000,26,50,2,2,50,50,6,__NA__,4,2,9,1,2,9,2,3,2,1,2,2,2,2,2,1952,2,1,4,4,5,2,3,4,4,1,1,2920,7,44,1,6,2,2,1,2,1,1,12/16/2020 4:31:03,12/16/2020 4:57:23, 
1301984853, , , ,2,2,2,3.34054972482223,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,4,1,1,4,2,3,2,6,2,Im eating really healthy,21,Boxing,2,3,Training dont stop,3,1,2,1,1,2,2,1,2,2,2,2,2,2,2,5,5,4,2,3,2,3,3,4,3,5,3,2,__NA__,6,2,1,1,1,1,2,1,1,1,4,5,2,2,2,2,4,2,3,4,5,3,2,300000,24,5,2,3,5,4,5,__NA__,2,1,3,2,2,2,9,1,1,2,2,2,2,2,2,1998,1,1,2,5,9,97,2,7,2,1,2,2919,7,44,1,4,1,12,4,2,3,3,12/16/2020 5:27:39,12/16/2020 5:45:00, 
1302001639, , , ,2,2,2,.608971000431372,2,2,2,2,1,2,2,1,2,3,2,2,2,1,2,2,1,1,1,5,5,4,4,3,4,because,13,__NA__,2,2,retail is not closed,4,2,2,2,1,2,2,1,2,2,2,1,2,2,2,3,3,4,3,2,2,3,3,4,4,3,2,2,__NA__,4,1,2,1,2,4,3,3,3,4,3,4,4,3,3,2,2,4,5,5,4,3,7,20000,83,86,1,2,69,65,5,__NA__,3,2,9,2,2,9,2,3,1,2,1,2,1,2,2,2002,2,1,1,5,2,4,2,6,7,1,1,2911,7,44,1,6,3,2,6,2,3,7,12/16/2020 5:41:45,12/16/2020 5:47:57, 
1302070945, , , ,2,2,2,.889603343433505,2,2,5,2,2,2,2,2,1,4,9,9,9,9,9,9,5,5,5,5,5,5,3,1,2,The virus rates in RI are worse than ever so I don't believe it's safe to be in close proximity to people outside of my household.,15,__NA__,2,3,My job doesn't offer me a way to not go into work. My job requires in person work to be done.,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,5,5,4,5,2,1,5,3,2,4,1,2,1,__NA__,4,2,5,5,5,5,5,5,5,5,4,3,1,4,2,2,2,4,4,4,4,1,3,260000,27,42,2,2,5,6,6,__NA__,4,1,5,2,2,9,2,2,1,2,2,2,2,2,2,1981,1,1,3,1,1,11,1,1,1,1,1,2893,3,44,1,1,1,9,6,2,4,7,12/16/2020 6:35:22,12/16/2020 6:49:50, 
1298823683,1178748073,1235442229,1264422787,1,1,1,.555243926741003,1,1,2,2,2,2,2,1,2,3,2,1,1,1,2,2,4,3,4,5,2,3,3,3,3,because I never really ate at indoor restaurants before either,17,__NA__,1,9,__NA__,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,4,4,4,1,2,4,4,2,4,2,4,3,__NA__,4,1,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,3,4,4,4,5,6,100000,21,51,2,2,24,48,4,__NA__,2,2,9,2,2,2,9,1,1,2,2,2,2,2,2,1989,2,1,5,5,1,8,1,2,7,1,1,2886,3,44,1,3,3,2,6,2,3,7,12/13/2020 7:17:27,12/16/2020 7:28:36,1
1302148019, , , ,2,2,2,1.87097857962607,1,1,2,2,1,2,1,2,2,4,9,9,9,9,9,9,4,1,1,4,1,3,3,3,1,its easy,1,__NA__,9,9,__NA__,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,4,3,3,4,3,3,2,3,3,3,3,__NA__,2,3,1,2,3,4,3,2,4,3,3,3,4,2,4,4,3,2,2,2,2,4,3,150000,61,77,2,2,71,45,3,__NA__,6,1,1,2,2,2,9,3,1,2,2,2,2,2,2,2000,1,1,2,5,8,1,2,7,7,2,6,2801,5,44,1,5,7,9,5,1,2,8,12/16/2020 7:24:35,12/16/2020 7:34:20, 
1301107267, ,1236691533, ,2,1,2,1.00880492923567,2,1,1,2,1,2,2,1,2,3,2,2,1,2,2,2,4,1,1,5,1,5,4,4,3,Feel it is safe,18,__NA__,1,9,__NA__,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,3,1,4,3,4,2,3,3,4,2,3,Tracked,2,3,3,3,4,3,4,3,3,3,3,5,4,3,3,3,5,2,4,4,4,5,7,300000,4,2,2,3,52,65,5,__NA__,1,2,9,2,2,1,9,1,1,2,2,2,2,2,2,1964,2,1,4,5,1,9,2,7,2,1,2,2864,7,44,1,5,2,2,4,2,2,2,12/16/2020 10:42:35,12/16/2020 11:17:45, 
1302013003, , , ,2,2,2,.588282312028111,1,1,5,2,2,2,2,2,1,3,2,2,2,2,2,1,5,4,4,5,4,5,4,2,4,I have not eaten indoors since the start of the pandemic,16,__NA__,1,9,__NA__,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,4,5,5,4,1,2,4,4,2,3,1,4,2,__NA__,4,2,5,4,4,4,4,4,4,4,4,3,2,3,2,3,2,6,6,6,6,1,2,300000,55,20,2,3,7,13,6,__NA__,6,2,9,2,2,1,9,3,1,2,2,2,2,2,2,1973,2,1,5,1,1,97,1,1,1,1,1,2886,3,44,1,2,1,11,5,2,2,1,12/16/2020 11:13:07,12/16/2020 11:23:08, 
1302232371, ,1238414743,1265339761,2,1,1,.751444578124924,1,2,5,2,2,2,2,2,1,4,9,9,9,9,9,9,5,5,5,5,5,5,4,1,2,The rise in cases in my area,17,__NA__,1,9,__NA__,2,3,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,1,1,5,3,1,2,1,3,1,__NA__,3,1,4,5,5,5,2,2,2,2,4,4,1,3,1,1,2,6,5,5,5,1,7,300000,35,51,2,2,3,3,6,__NA__,4,1,5,2,2,9,2,1,1,2,2,2,2,2,2,1987,2,1,6,1,1,10,1,1,1,1,1,2885,1,44,1,1,1,1,4,2,1,3,12/16/2020 11:17:00,12/16/2020 11:28:24,1
1302044579,1178534751,1241619329,1266405345,1,1,1,.410838236740292,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,3,1,2,2,3,3,No fear,21,n/a,2,3,retired,3,1,2,2,2,2,1,2,2,2,2,1,2,1,2,5,5,3,1,3,5,4,1,5,4,5,3,1,__NA__,1,3,1,1,1,1,3,3,3,1,3,5,5,5,4,3,1,1,2,2,2,5,6,1000,4,1,2,2,98,99,1,I'm not concerned with covid and know that I'm healthy,1,2,9,2,2,2,9,2,2,1,2,2,2,2,2,1951,2,1,6,1,5,12,3,4,4,1,2,2879,9,44,1,1,1,11,6,2,4,7,12/16/2020 11:37:35,12/16/2020 11:49:08,1
1302430489, , , ,2,2,2,.574256540028819,2,1,2,2,2,2,2,2,1,4,9,9,9,9,9,9,5,5,5,5,5,5,5,1,4, ,21,Disabled,2,3,Disabled,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,3,3,2,3,4,2,2,3,4,__NA__,1,1,5,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,1,1,4,4,5,300000,53,4,1,2,16,49,4,__NA__,2,1,5,1,2,2,9,4,2,1,2,2,2,2,1,1973,2,1,4,1,6,5,3,3,1,2,6,2859,7,44,1,2,2,9,6,2,4,7,12/16/2020 11:43:57,12/16/2020 12:06:04, 
1301591073, ,1234623415,1265005597,2,1,1,.538343883808022,1,2,5,2,2,2,2,2,1,3,2,1,1,1,2,2,5,5,4,5,4,5,5,2,4,I'm afraid I'll be exposed to covid-19,1,__NA__,9,9,__NA__,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,5,4,1,1,2,4,1,3,1,2,4,__NA__,5,1,4,5,5,5,3,4,4,5,5,4,2,4,4,3,3,6,5,5,5,4,6,300000,16,25,2,2,6,10,6,__NA__,2,1,5,1,2,9,2,4,1,2,2,2,2,2,1,1967,2,1,2,1,6,5,1,1,1,1,1,2888,3,44,1,3,1,2,4,2,2,3,12/16/2020 12:05:43,12/16/2020 12:35:35,1
1301482449, , ,1265138623,2,2,1,3.82575664117807,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,5,5,5,5,4,5,3,3,2,not too safe,15,__NA__,1,9,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,5,4,1,1,4,4,3,3,2,3,1,__NA__,2,2,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,5,5,4,4,1,7,300000,27,6,2,2,5,5,5,__NA__,3,2,9,2,2,2,9,3,1,2,2,2,2,2,1,1959,1,8,6,4,1,11,2,6,2,1,2,2893,3,44,1,4,1,11,6,2,4,7,12/16/2020 13:58:08,12/16/2020 14:10:29,1
1302575145, , , ,2,2,2,.843880310562694,1,2,1,1,1,2,1,1,2,3,2,1,1,1,2,2,3,1,1,4,1,4,4,3,2,No extra money,21,Retired,2,3,Don’t work,3,1,2,2,2,2,1,2,2,2,2,1,1,2,2,4,4,4,3,2,2,4,2,2,4,4,2,2,__NA__,2,2,2,3,3,3,3,3,3,3,3,4,4,3,3,3,3,1,2,2,4,5,7,300000,49,2,2,3,26,10,6,__NA__,2,2,9,2,2,9,2,2,2,1,2,2,2,2,1,1946,2,1,3,4,5,4,3,4,1,1,2,2857,7,44,1,4,2,2,5,2,2,3,12/16/2020 14:17:19,12/16/2020 14:32:39, 
1301728287,1179437037, ,1264490309,1,2,1,.828565233254896,1,1,5,2,2,2,2,2,1,4,9,9,9,9,9,9,5,2,2,5,2,4,3,1,2,fear of covid,1,__NA__,9,9,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,4,2,2,4,3,2,2,1,3,2,__NA__,2,2,4,4,4,4,3,4,4,4,4,4,2,2,2,2,2,6,5,5,5,1,7,320000,20,23,2,2,13,6,6,__NA__,2,2,9,1,2,2,9,4,2,1,2,2,2,2,1,1968,1,6,5,5,6,3,1,1,1,1,1,2861,7,44,1,2,3,11,5,2,3,2,12/16/2020 13:55:37,12/16/2020 14:34:48,1
1302584591, , , ,2,2,2,.849236288033292,1,2,5,2,2,2,2,2,1,2,2,2,2,2,2,1,5,5,4,5,5,4,4,2,4,I haven dined inside a restaurant since March 2020,21,retired,2,3,retired - do not work,4,3,2,1,2,2,2,2,2,2,2,2,2,2,2,4,5,4,3,1,1,4,4,3,3,1,3,2,__NA__,2,1,5,4,4,4,4,4,4,4,4,3,2,3,2,2,2,7,6,6,6,1,6,302000,9,5,2,2,3,4,4,__NA__,2,2,9,1,2,9,2,1,2,1,2,2,2,2,1,1949,2,1,2,4,5,6,1,1,1,1,1,2816,3,44,1,2,1,1,2,2,2,2,12/16/2020 14:30:56,12/16/2020 14:39:38, 
1302579645, , , ,2,2,2,.269782342725364,2,1,5,2,1,2,2,2,2,4,9,9,9,9,9,9,5,4,4,5,4,5,4,2,2,I'm trying to be as cautious as I can,21,Financial Institution,1,9,__NA__,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,3,5,1,3,1,2,5,4,2,2,2,3,1,__NA__,5,3,2,4,5,5,3,4,4,4,3,3,2,4,3,2,3,6,4,4,4,3,2,150000,58,39,1,2,17,31,6,__NA__,5,2,9,1,2,2,9,2,1,2,2,2,2,2,2,1996,2,1,3,5,1,11,3,4,3,2,6,2830,7,44,1,3,3,11,6,2,3,6,12/16/2020 14:20:22,12/16/2020 14:45:56, 
1302596775, , , ,2,2,2,.687137791590983,2,1,4,2,2,2,2,2,1,1,2,2,2,2,2,1,4,4,4,5,2,3,5,2,2,Covid,1,__NA__,9,9,__NA__,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,3,4,5,5,2,1,5,3,2,2,2,3,1,__NA__,2,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,3,4,3,7,234000,64,8,2,3,87,82,6,__NA__,4,1,4,2,2,2,9,3,2,1,2,2,1,2,1,1985,2,1,3,5,4,2,3,3,7,2,6,2860,7,44,1,2,3,12,6,2,1,2,12/16/2020 14:43:55,12/16/2020 14:54:09, 
1302596977, , , ,2,2,2,1.70468372765981,2,1,5,2,2,2,2,1,2,2,2,1,1,2,2,2,5,3,3,5,3,4,4,1,2,Keeping safe,21,Don't work,2,3,Don't work,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,4,5,4,4,2,1,5,4,1,3,1,3,1,__NA__,5,2,5,2,2,2,4,4,4,3,4,2,2,2,2,1,2,5,5,6,6,1,7,300000,71,51,2,2,31,22,6,__NA__,4,2,9,1,2,2,9,2,2,1,2,2,2,2,2,1947,1,1,2,3,5,3,3,3,1,1,1,2888,3,44,1,1,2,2,6,2,3,6,12/16/2020 14:45:47,12/16/2020 14:59:20, 
1301800007,1179791095,1236088609,1264543525,1,1,1,1.00880492923567,1,2,3,2,2,2,2,2,1,3,2,2,2,2,2,1,5,5,5,5,4,5,5,1,4,"Not feeling safe, I will get take out from that restaurant",16,__NA__,2,3,My work is scheduled for 5 days a week,4,3,1,1,2,2,1,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,__NA__,4,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,1,5,300000,58,51,2,3,58,58,6,__NA__,5,1,5,2,2,9,1,3,1,2,2,2,2,2,1,1964,2,1,3,4,1,4,5,8,2,1,2,2915,7,44,1,6,2,2,5,2,2,6,12/16/2020 14:53:29,12/16/2020 15:04:16,1
1302628113, , , ,2,2,2,.911439504891515,2,1,3,2,2,2,2,2,1,4,9,9,9,9,9,9,5,4,4,5,4,4,4,2,2,i am not sure it is safe,21,homemaker,1,9,__NA__,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,4,4,4,2,3,4,4,4,3,3,3,3,__NA__,2,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,6,250000,27,27,1,2,4,14,3,__NA__,3,1,6,2,2,2,9,3,2,2,1,2,2,2,2,1962,2,1,5,1,7,8,3,4,7,1,2,2879,9,44,1,3,2,11,5,2,3,8,12/16/2020 15:28:25,12/16/2020 15:39:10, 
