row_id,sample,outcome.x,q60_1,q60_2,q60_3,q60_4,q60_5,q60_6,q60_7,q25_new,ideo5,dem_rep_oth,age,female,race_new,faminc_new,educ,trust_in_govt,trust_in_science,covid_subj_know,relig_scale,faminc_new.NA,faminc_new_Imp,percdist,q60_1_rank,q60_2_rank,q60_3_rank,q60_4_rank,q60_5_rank,q60_6_rank,q60_7_rank,q25_new_rank,avg_perc_rank,covmh,ps,orig_id,id.x,bm,match_id,rankperc,grp,id.y,outcome.y,q22,q59_1,outcome,q60_1a,q60_2a,q60_3a,q60_4a,q60_5a,q60_6a,q60_7a,q60_ingroup,q60_outgroup,q60_1a_rank,q60_2a_rank,q60_3a_rank,q60_4a_rank,q60_5a_rank,q60_6a_rank,q60_7a_rank,outcome_rank,q22_rank,q59_1_rank,q59_1_rank_inv
91,2,0,4,4,4,4,4,4,4,1,4,3,39,1,1,1,3,2,3.5,4,0.8302997126043519,0,1,1.101175422605881,438.5,483.5,411,372,239,723.5,432.5,302,442.85714285714283,6.562901502139571,645.7667216481278,4,91,62,91,0,1,91,0,2,3,0,3,3,3,3,3,3,3,NA,NA,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0,1
437,1,0,4,4,5,5,6,4,4,2,4,3,36,1,1,2,5,1.3333333333333333,3.5,5,0.9199397837689887,0,2,2.10051951716827,438.5,483.5,835,836,953.5,723.5,432.5,843,671.7857142857143,14.106342757095184,621.4626012126748,4,437,62,437,1,0,437,0,2,5,0,3,3,4,4,5,3,3,NA,NA,0.5,0.5,1,1,1,0.5,0.5,0.5,0.5,1,0
92,2,1,6,6,5,5,6,4,5,1,1,3,56,0,1,12,6,3,5,3,0.8282468865471464,0,12,1.7810120559234215,984.5,1211,835,836,953.5,723.5,821,302,909.2142857142857,8.047836547047073,1034.4006996457438,1,92,63,92,1,1,92,1,2,3,1,5,5,4,4,5,3,4,NA,NA,0.5,1,1,1,1,1,0.5,0.5,0,1,0
824,2,1,6,4,4,4,5,3,5,2,1,3,50,0,1,10,5,4,5,5,0.9199397837689887,0,10,3.240823813557959,984.5,483.5,411,372,475,328,821,843,553.5714285714286,8.339872357277994,1192.8717288229093,1,824,63,823,0,0,824,1,6,1,1,5,3,3,3,4,2,4,NA,NA,0.5,0,0,0,0,0,0.5,0.5,1,0,1
93,2,1,6,5,4,4,5,4,4,1,2,3,64,1,1,NA,5,3,4,5,0.4279458053920897,1,6.0595419847328245,3.330089284427309,984.5,838,411,372,475,723.5,432.5,302,605.2142857142857,14.971795724756365,884.9436849854275,2,93,64,93,1,1,93,1,12,3,1,5,4,3,3,4,3,3,NA,NA,1,1,0.5,0.5,0,1,1,0.5,0.5,0,1
512,1,1,2,4,4,4,6,3,3,1,3,3,63,1,1,9,5,2.3333333333333335,4,4,0.42821951553305043,0,9,6.973433503597973,155.5,483.5,411,372,953.5,328,184,302,412.5,2.4373470087210567,825.848565811902,3,512,64,512,0,0,512,1,12,4,1,1,3,3,3,5,2,2,NA,NA,0,0,0.5,0.5,1,0,0,0.5,0.5,1,0
94,2,1,6,4,4,5,5,4,4,3,3,3,64,1,1,NA,6,2,4,4,0.22690570685643904,1,6.0595419847328245,4.229164045119124,984.5,483.5,411,836,475,723.5,432.5,1140.5,620.8571428571429,13.0907027045338,815.8105144260247,3,94,65,94,0,1,94,1,6,4,1,5,3,3,4,4,3,3,NA,NA,0.5,0,0,1,0,0.5,0,0.5,0,1,0
1481,1,1,6,6,6,4,7,4,7,2,2,3,68,1,1,NA,5,2,4,4,0.6748323525386614,1,6.0595419847328245,12.304627324974131,984.5,1211,1255,372,1400,723.5,1450,843,1056.5714285714287,12.906086457649977,835.4334312137328,2,1481,65,1478,1,0,1481,1,13,3,1,5,5,5,3,6,3,6,NA,NA,0.5,1,1,0,1,0.5,1,0.5,1,0,1
95,2,1,6,7,6,6,7,4,4,1,4,2,37,1,1,9,2,2,4,3,0.7386068153825097,0,9,8.897745843039674,984.5,1456.5,1255,1278.5,1400,723.5,432.5,302,1075.7857142857142,6.8929124135711914,736.6712050634808,4,95,66,95,1,1,95,1,1,4,1,5,6,5,5,6,3,3,3,6,1,1,1,1,1,1,0.5,1,0,1,0
214,2,0,5,5,5,4,6,3,4,2,4,2,38,1,1,6,4,1.3333333333333333,4.5,4,0.7386068153825097,0,6,3.456131064037406,658.5,838,835,372,953.5,328,432.5,843,631.0714285714286,7.039538608398863,733.4987899946717,4,214,66,214,0,0,214,0,26,2,0,4,4,4,3,5,2,3,2,5,0,0,0,0,0,0,0.5,0,1,0,1
97,2,1,6,3,5,6,6,2,6,2,2,1,50,1,1,3,5,2.6666666666666665,5,4,0.16231011358970848,0,3,18.225627723343504,984.5,238.5,835,1278.5,953.5,138,1208.5,843,805.2142857142857,6.762751741439237,864.4887973561512,2,97,67,97,1,1,97,1,50,3,1,5,2,4,5,5,1,5,5,1,1,0,0.5,1,1,0.5,1,0.5,1,0.5,0.5
1448,1,1,4,6,5,4,5,2,2,4,3,1,55,1,1,1,3,3,5,5,0.5006158478171615,0,1,14.077261887125378,438.5,1211,835,372,475,138,94.5,1263,509.14285714285717,8.051052842152869,865.5087446922867,3,1448,67,1445,0,0,1448,1,7,3,1,3,5,4,3,4,1,1,4,1,0,1,0.5,0,0,0.5,0,0.5,0,0.5,0.5
98,2,0,2,3,3,4,6,4,4,2,3,3,57,1,1,8,3,1,3,4,0.9199397837689887,0,8,6.094611862565346,155.5,238.5,161.5,372,953.5,723.5,432.5,843,433.85714285714283,7.930742351103249,545.6882531152839,3,98,68,98,1,1,98,0,2,4,0,1,2,2,3,5,3,3,NA,NA,0,0,0,0.5,0.5,1,1,0.5,1,1,0
217,1,0,3,4,4,4,6,3,3,1,4,3,61,1,1,7,5,2,2.5,4,0.8302997126043519,0,7,4.593069377695148,272,483.5,411,372,953.5,328,184,302,429.14285714285717,8.024498559985496,700.1144016635593,4,217,68,217,0,0,217,0,1,3,0,2,3,3,3,5,2,2,NA,NA,1,1,1,0.5,0.5,0,0,0.5,0,0,1
100,2,0,5,5,5,5,5,5,5,1,4,1,32,1,1,8,5,2.6666666666666665,3,2,0.9199397837689887,0,8,0.7701702324626922,658.5,838,835,836,475,1125.5,821,302,798.4285714285714,10.845710736751716,693.5213130598328,4,100,69,100,1,1,100,0,62,4,0,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,0.5,1,0.5,0.5
361,2,0,4,3,3,4,4,4,4,2,4,1,32,1,1,8,5,2,3.5,3,0.9199397837689887,0,8,3.2416124428912907,438.5,238.5,161.5,372,239,723.5,432.5,843,372.2142857142857,6.458993909851603,698.8971125230081,4,361,69,361,0,0,361,0,46,4,0,3,2,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0.5,0,0.5,0.5
101,2,1,6,6,5,5,6,5,5,2,3,3,72,0,1,13,6,2,4,4,0.369371835226495,0,13,2.4228500655647083,984.5,1211,835,836,953.5,1125.5,821,843,966.6428571428571,5.937074477491101,896.8282448409484,3,101,70,101,1,1,101,1,7,2,1,5,5,4,4,5,4,4,NA,NA,0.5,1,0.5,0.5,1,0.5,0,0.5,1,0,1
1065,2,1,6,5,5,5,5,5,6,2,3,3,67,0,1,11,5,3,4,4,0.4781716162583822,0,11,2.0801786784490446,984.5,838,835,836,475,1125.5,1208.5,843,900.3571428571429,5.742575713696766,949.9420753618393,3,1065,70,1064,0,0,1065,1,0,4,1,5,4,4,4,4,4,5,NA,NA,0.5,0,0.5,0.5,0,0.5,1,0.5,0,1,0
103,2,1,7,7,6,6,6,6,6,2,3,3,31,1,3,NA,3,2,4,3,0.5344190502258107,1,6.0595419847328245,3.8265469822823164,1356,1456.5,1255,1278.5,953.5,1339,1208.5,843,1263.857142857143,8.568930676837544,658.6864152872931,3,103,71,103,1,1,103,1,46,2,1,6,6,5,5,5,5,5,NA,NA,1,1,1,1,0.5,1,1,1,1,0,1
1355,1,0,4,4,3,3,6,3,3,2,3,3,27,1,3,4,2,1.6666666666666667,4,5,0.2653619816614205,0,4,7.567173560602613,438.5,483.5,161.5,133,953.5,328,184,843,383.14285714285717,11.627485704318863,592.411655210681,3,1355,71,1353,0,0,1355,0,3,4,0,3,3,2,2,5,2,2,NA,NA,0,0,0,0,0.5,0,0,0,0,1,0
105,2,1,5,3,4,5,6,4,5,2,4,2,56,1,1,9,5,2,2,2,0.31914602436020245,0,9,4.609289502974505,658.5,238.5,411,836,953.5,723.5,821,843,663.1428571428571,7.149141346680773,612.9319275139709,4,105,72,105,1,1,105,1,1,4,1,4,2,3,4,5,3,4,3,5,1,1,0.5,1,1,1,1,1,0,0.5,0.5
1436,1,0,2,2,4,4,4,3,4,1,5,2,51,1,1,7,5,1,2.5,3,0.08416586834542218,0,7,6.971517403451648,155.5,120.5,411,372,239,328,432.5,302,294.07142857142856,6.566128982937388,569.851020407419,5,1436,72,1433,0,0,1436,0,7,4,0,1,1,3,3,3,2,3,2,3,0,0,0.5,0,0,0,0,0,1,0.5,0.5
107,2,1,6,6,4,4,4,4,4,1,4,3,73,1,1,11,2,1,3.5,4,0.4888463117558504,0,11,6.715361698491494,984.5,1211,411,372,239,723.5,432.5,302,624.7857142857143,10.40382269990889,717.5814329802379,4,107,73,107,0,1,107,1,0,2,1,5,5,3,3,3,3,3,NA,NA,1,1,0,0,0,0.5,0.5,1,0,0,1
1249,1,0,4,5,5,5,6,4,4,1,3,3,66,1,1,8,3,1,2.5,4,0.8302997126043519,0,8,2.3747503053751235,438.5,838,835,836,953.5,723.5,432.5,302,722.4285714285714,8.953249237011919,556.9923947159074,3,1249,73,1247,1,0,1249,0,1,5,0,3,4,4,4,5,3,3,NA,NA,0,0,1,1,1,0.5,0.5,0,1,1,0
109,2,0,4,4,4,4,6,3,3,1,5,2,57,0,1,2,3,1,2,4,0.8282468865471464,0,2,3.762476635587905,438.5,483.5,411,372,953.5,328,184,302,452.92857142857144,9.60284474882801,471.3758448627183,5,109,74,109,0,1,109,0,11,4,0,3,3,3,3,5,2,2,2,5,0,0.5,0.5,0,0,0,0,0.5,0,0,1
612,2,0,7,4,4,5,7,4,4,4,5,2,63,0,1,2,4,1,2,4,0.5344190502258107,0,2,11.026787611414859,1356,483.5,411,836,1400,723.5,432.5,1263,806.0714285714286,9.235454167208589,508.70498832230345,5,612,74,611,1,0,612,0,52,5,0,6,3,3,4,6,3,3,3,6,1,0.5,0.5,1,1,1,1,0.5,1,1,0
111,2,1,6,6,6,6,7,4,5,1,5,2,64,0,1,NA,6,1.3333333333333333,2.5,5,0.3560968933899,1,6.0595419847328245,3.1134732033807877,984.5,1211,1255,1278.5,1400,723.5,821,302,1096.2142857142858,18.78639844836921,618.5351323814893,5,111,75,111,1,1,111,1,8,4,1,5,5,5,5,6,3,4,3,6,1,1,1,1,1,1,1,1,1,0,1
609,2,0,1,3,3,4,6,3,3,1,5,2,64,0,1,6,5,1,2,5,0.04091966607362801,0,6,9.096759105538677,41,238.5,161.5,372,953.5,328,184,302,325.5,10.895061483162566,587.5577705381738,5,609,75,608,0,0,609,0,2,5,0,0,2,2,3,5,2,2,2,5,0,0,0,0,0,0,0,0,0,1,0
112,1,1,6,5,4,5,6,3,4,1,3,1,44,1,3,9,2,2,4.5,3,0.4279458053920897,0,9,4.781282716061245,984.5,838,411,836,953.5,328,432.5,302,683.3571428571429,6.979268715241468,734.0452366849757,3,112,76,112,1,1,112,1,34,2,1,5,4,3,4,5,2,3,5,2,1,1,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0
236,1,1,5,3,4,5,6,3,4,4,2,1,44,1,3,6,3,2.3333333333333335,5,4,0.04091966607362801,0,6,5.200761694354501,658.5,238.5,411,836,953.5,328,432.5,1263,551.1428571428571,7.463197365234765,811.3519609585095,2,236,76,236,0,0,236,1,10,1,1,4,2,3,4,5,2,3,5,2,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1
113,2,1,6,6,6,6,6,6,6,2,4,2,66,1,1,7,6,2,4,3,0.3143560968933898,0,7,2.1404335480483634,984.5,1211,1255,1278.5,953.5,1339,1208.5,843,1175.7142857142858,6.386812746878424,851.4916243551592,4,113,77,113,1,1,113,1,25,3,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,0.5,0.5
972,1,0,3,3,3,5,3,3,4,2,4,2,59,1,1,NA,5,2.3333333333333335,4,3,0.11331599835773912,1,6.0595419847328245,10.713599381049766,272,238.5,161.5,836,107,328,432.5,843,339.35714285714283,12.016680582004648,852.484420646044,4,972,77,971,0,0,972,0,5,3,0,2,2,2,4,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0.5,0.5
115,2,1,6,6,5,6,6,3,5,2,3,3,26,1,1,9,6,2,4,4,0.7982756261119474,0,9,5.539338839539151,984.5,1211,835,1278.5,953.5,328,821,843,915.9285714285714,6.036004487613833,751.0779426271838,3,115,78,115,1,1,115,1,61,2,1,5,5,4,5,5,2,4,NA,NA,1,1,1,1,1,0,1,1,1,0,1
156,2,0,3,3,4,4,4,4,4,2,2,3,25,1,1,11,5,2.3333333333333335,4,4,0.9199397837689887,0,11,2.309270097982019,272,238.5,411,372,239,723.5,432.5,843,384.07142857142856,7.385488631728242,742.5333688244438,2,156,78,156,0,0,156,0,50,4,0,2,2,3,3,3,3,3,NA,NA,0,0,0,0,0,1,0,0,0,1,0
116,2,0,6,5,5,4,7,4,5,1,3,3,68,1,1,8,5,2,4,4,0.9199397837689887,0,8,5.263391742329217,984.5,838,835,372,1400,723.5,821,302,853.4285714285714,6.2273200062625955,832.9083386415991,3,116,79,116,1,1,116,0,6,4,0,5,4,4,3,6,3,4,NA,NA,0,0.5,0.5,0.5,1,0.5,0.5,0,0,1,0
311,1,1,7,5,5,4,5,4,5,1,3,3,62,1,1,9,5,2,5,5,0.8302997126043519,0,9,4.200914237741767,1356,838,835,372,475,723.5,821,302,774.3571428571429,7.473561714101512,887.6953327252942,3,311,79,311,0,0,311,1,9,3,1,6,4,4,3,4,3,4,NA,NA,1,0.5,0.5,0.5,0,0.5,0.5,1,1,0,1
117,2,0,2,6,5,5,6,4,2,1,6,2,44,1,1,NA,2,1,1,2,0.7386068153825097,1,6.0595419847328245,21.501088785695124,155.5,1211,835,836,953.5,723.5,94.5,302,687,13.326397332234297,324.9065208562674,6,117,80,117,1,1,117,0,3,4,0,1,5,4,4,5,3,1,3,5,0,1,1,1,1,1,0.5,0.5,1,0,1
715,2,0,4,4,4,4,5,3,2,1,6,2,44,1,1,NA,2,1,1,3,0.7065827288901053,1,6.0595419847328245,5.81404486289467,438.5,483.5,411,372,475,328,94.5,302,371.7857142857143,12.375484533343183,339.7740232968808,6,715,80,714,0,0,715,0,1,5,0,3,3,3,3,4,2,1,2,4,1,0,0,0,0,0,0.5,0.5,0,1,0
119,2,1,6,6,6,6,6,4,5,2,1,1,49,0,1,4,6,2.6666666666666665,5,5,0.7982756261119474,0,4,2.3862806024331955,984.5,1211,1255,1278.5,953.5,723.5,821,843,1032.4285714285713,7.825247760683443,913.1105989521816,1,119,81,119,0,1,119,1,3,4,1,5,5,5,5,5,3,4,5,3,1,0.5,0,0.5,1,0,0,0.5,0,0.5,0.5
744,2,1,5,6,7,6,5,6,7,7,1,1,54,0,1,6,5,3,4,3,0.42082934172711095,0,6,10.027330961214712,658.5,1211,1474,1278.5,475,1339,1450,1466,1126.5714285714287,6.407502449790297,869.2803191022385,1,744,81,743,1,0,744,1,51,4,1,4,5,6,5,4,5,6,4,5,0,0.5,1,0.5,0,1,1,0.5,1,0.5,0.5
121,2,1,7,6,6,6,6,6,6,2,6,3,64,1,1,NA,2,2,3,3,0.8302997126043519,1,6.0595419847328245,2.719161314143903,1356,1211,1255,1278.5,953.5,1339,1208.5,843,1228.7857142857142,13.46222020538596,615.1727437622404,6,121,82,121,1,1,121,1,10,3,1,6,5,5,5,5,5,5,NA,NA,1,1,1,1,1,1,1,1,0,0.5,0.5
554,2,0,2,2,4,4,4,4,4,2,6,3,64,1,1,4,2,2,3,3,0.5006158478171615,0,4,6.194156648904121,155.5,120.5,411,372,239,723.5,432.5,843,350.57142857142856,4.6218730469580125,593.0618121570371,6,554,82,554,0,0,554,0,52,3,0,1,1,3,3,3,3,3,NA,NA,0,0,0,0,0,0,0,0,1,0.5,0.5
123,2,0,5,4,4,4,6,4,4,2,4,1,60,1,1,9,6,2.3333333333333335,4,4,0.12111673737511972,0,9,2.6113492351998406,658.5,483.5,411,372,953.5,723.5,432.5,843,576.3571428571429,5.351422476908071,893.5895257522025,4,123,83,123,0,1,123,0,15,4,0,4,3,3,3,5,3,3,5,3,0.5,0,0,0,1,0.5,0,0,1,1,0
155,2,1,5,5,5,5,5,4,5,2,3,1,53,1,1,7,5,2,4.5,3,0.04091966607362801,0,7,0.5759614623117215,658.5,838,835,836,475,723.5,821,843,741,6.1641296219131405,847.7583173683079,3,155,83,155,1,0,155,1,6,3,1,4,4,4,4,4,3,4,4,3,0.5,1,1,1,0,0.5,1,1,0,0,1
124,2,0,5,6,6,6,6,6,6,2,3,3,64,1,1,7,4,3,5,3,0.08416586834542218,0,7,3.111477165748405,658.5,1211,1255,1278.5,953.5,1339,1208.5,843,1129.142857142857,7.247191944499051,979.2160385035813,3,124,84,124,0,1,124,0,5,5,0,4,5,5,5,5,5,5,NA,NA,0,0.5,0.5,0.5,0,1,0.5,0,1,1,0
1471,1,1,6,6,6,6,7,4,6,1,3,3,59,1,1,5,6,2.6666666666666665,5,4,0.7386068153825097,0,5,2.8276906542663705,984.5,1211,1255,1278.5,1400,723.5,1208.5,302,1151.5714285714287,6.747832240423525,946.0422317376616,3,1471,84,1468,1,0,1471,1,3,2,1,5,5,5,5,6,3,5,NA,NA,1,0.5,0.5,0.5,1,0,0.5,1,0,0,1
125,2,1,7,6,4,4,4,3,4,7,2,1,50,1,1,5,4,3,5,5,0.9199397837689887,0,5,8.030085217443373,1356,1211,411,372,239,328,432.5,1466,621.3571428571429,6.33283906630599,883.9066137096826,2,125,85,125,0,1,125,1,3,2,1,6,5,3,3,3,2,3,3,2,1,0.5,0,0,0,0,0,0.5,0,0.5,0.5
