row_id,sample,outcome.x,q60_1,q60_2,q60_3,q60_4,q60_5,q60_6,q60_7,q25_new,caseid_BROW0017,caseid_BROW0016,caseid_BROW0015,caseid_BROW0014,caseid_BROW0013,caseid,ideo5,dem_rep_oth,age,female,race_new,faminc_new,educ,trust_in_govt,trust_in_science,covid_subj_know,relig_scale,faminc_new.NA,faminc_new_Imp,percdist,q60_1_rank,q60_2_rank,q60_3_rank,q60_4_rank,q60_5_rank,q60_6_rank,q60_7_rank,q25_new_rank,avg_perc_rank,covmh,ps,orig_id,id.x,bm,match_id,rankperc,grp,id.y,outcome.y,q22,q59_1,outcome,q60_1a,q60_2a,q60_3a,q60_4a,q60_5a,q60_6a,q60_7a,q60_ingroup,q60_outgroup,q60_1a_rank,q60_2a_rank,q60_3a_rank,q60_4a_rank,q60_5a_rank,q60_6a_rank,q60_7a_rank,outcome_rank,q22_rank,q59_1_rank,q59_1_rank_inv
234,2,0,4,5,5,5,4,4,4,2,1394680477,NA,NA,NA,NA,NA,3,1,36,1,1,4,3,2.6666666666666665,4.5,2,0.3065553578760092,0,4,3.3144201633274863,438.5,838,835,836,239,723.5,432.5,843,620.3571428571429,5.605775547869932,725.7569030029204,3,234,158,234,0,1,234,0,51,5,0,3,4,4,4,3,3,3,3,3,0.5,0,0,0,0,0,0.5,0.5,1,1,0
600,2,0,4,6,6,6,6,6,4,2,1399342257,NA,NA,NA,NA,NA,2,1,39,1,1,3,2,3,4.5,2,0.5606952237580402,0,3,9.221187891335175,438.5,1211,1255,1278.5,953.5,1339,432.5,843,986.8571428571429,6.660040754220011,800.4622320541532,2,600,158,599,1,0,600,0,2,4,0,3,5,5,5,5,5,3,5,5,0.5,1,1,1,1,1,0.5,0.5,0,0,1
241,1,1,5,5,5,5,5,5,5,1,1394722237,NA,NA,NA,NA,NA,2,1,64,0,1,NA,2,2.6666666666666665,4,3,0,1,6.0595419847328245,0.7701702324626903,658.5,838,835,836,475,1125.5,821,302,798.4285714285714,16.392540364429,851.0797630938779,2,241,159,241,0,1,241,1,11,3,1,4,4,4,4,4,4,4,4,4,0,0.5,0.5,0.5,0,1,0.5,0.5,1,1,0
819,1,1,7,5,5,5,6,4,5,2,1401321609,NA,NA,NA,NA,NA,1,1,65,0,1,8,2,1.6666666666666667,5,3,0.7740522786369234,0,8,2.4146100547220875,1356,838,835,836,953.5,723.5,821,843,909,14.436390506273375,840.1497114662941,1,819,159,818,1,0,819,1,6,1,1,6,4,4,4,5,3,4,5,3,1,0.5,0.5,0.5,1,0,0.5,0.5,0,0,1
243,2,0,7,5,4,3,5,5,4,2,1394739461,NA,NA,NA,NA,NA,2,3,26,1,1,7,5,3,3.5,2,0.7086355549473107,0,7,12.99442564355155,1356,838,411,133,475,1125.5,432.5,843,681.5714285714286,9.197147540507224,753.3972755117289,2,243,160,243,0,1,243,0,59,1,0,6,4,3,2,4,4,3,NA,NA,1,1,0,0,0.5,0.5,0,0.5,1,0,1
1148,1,0,6,4,5,4,5,5,5,2,1402113049,NA,NA,NA,NA,NA,3,3,24,1,1,NA,4,2,4,3,0.8302997126043519,1,6.0595419847328245,5.177386071097652,984.5,483.5,835,372,475,1125.5,821,843,728.0714285714286,9.955575165231775,673.780599932189,3,1148,160,1147,1,0,1148,0,37,4,0,5,3,4,3,4,4,4,NA,NA,0,0,1,1,0.5,0.5,1,0.5,0,1,0
244,2,1,6,6,5,5,5,4,5,1,1394784151,NA,NA,NA,NA,NA,1,3,21,1,4,4,4,3,5,3,0.9199397837689887,0,4,1.9009177177306729,984.5,1211,835,836,475,723.5,821,302,840.8571428571429,7.4342005254157915,836.9801476464402,1,244,161,244,0,1,244,1,15,4,1,5,5,4,4,4,3,4,NA,NA,0.5,0.5,0,0.5,0.5,0.5,0,0.5,1,1,0
919,2,1,6,6,6,5,5,4,6,1,1399444637,NA,NA,NA,NA,NA,1,3,21,1,4,6,4,3,5,4,0.9199397837689887,0,6,4.136151037337175,984.5,1211,1255,836,475,723.5,1208.5,302,956.2142857142857,6.78328118258846,845.5015164629834,1,919,161,918,1,0,919,1,7,3,1,5,5,5,4,4,3,5,NA,NA,0.5,0.5,1,0.5,0.5,0.5,1,0.5,0,0,1
245,2,1,5,3,3,5,4,4,4,2,1394782679,NA,NA,NA,NA,NA,3,3,23,1,1,6,5,2,3,3,0,0,6,8.955441658163357,658.5,238.5,161.5,836,239,723.5,432.5,843,469.92857142857144,8.486265200119904,641.2394961668388,3,245,162,245,0,1,245,1,19,5,1,4,2,2,4,3,3,3,NA,NA,0,0,0,0.5,0,0.5,0,0.5,0,1,0
1484,1,1,6,6,6,5,6,4,5,2,1408356731,NA,NA,NA,NA,NA,3,3,27,1,1,9,5,2,3,2,0.16231011358970848,0,9,2.4717038299841354,984.5,1211,1255,836,953.5,723.5,821,843,969.2142857142857,8.378775440825255,604.540480322923,3,1484,162,1481,1,0,1484,1,25,4,1,5,5,5,4,5,3,4,NA,NA,1,1,1,0.5,1,0.5,1,0.5,1,0,1
248,2,1,5,4,5,5,5,5,5,2,1394836033,1297989911,1265317085,1237204351,1178507223,NA,4,2,62,1,1,8,4,2,3.5,4,0.6823593814150813,0,8,1.7965701182729106,658.5,483.5,835,836,475,1125.5,821,843,747.7857142857143,3.765248784866081,772.2060951860851,4,248,163,248,0,1,248,1,4,3,1,4,3,4,4,4,4,4,4,4,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0
1497,1,1,7,6,5,5,5,5,5,1,1407357629,NA,NA,NA,NA,NA,3,2,56,1,1,5,2,3,4,4,0.6169426577254686,0,5,3.5639420086072757,1356,1211,835,836,475,1125.5,821,302,951.3571428571429,4.251121858422284,837.0021872552365,3,1497,163,1494,1,0,1497,1,5,2,1,6,5,4,4,4,4,4,4,4,1,1,0.5,0.5,0.5,0.5,0.5,0.5,1,0,1
249,1,1,2,6,6,4,7,7,7,1,1394863707,NA,NA,NA,NA,NA,6,3,21,0,2,NA,1,2.6666666666666665,3.5,3,0.11331599835773912,1,6.0595419847328245,30.06031422160472,155.5,1211,1255,372,1400,1465,1450,302,1044.0714285714287,17.34534568658615,619.1088562350412,6,249,164,249,1,1,249,1,0,3,1,1,5,5,3,6,6,6,NA,NA,0,1,0.5,0,1,1,1,0.5,0,0,1
1313,1,1,4,5,6,5,5,4,4,7,1405906593,NA,NA,NA,NA,NA,6,3,27,0,2,NA,1,2.3333333333333335,4.5,4,0.7386068153825097,1,6.0595419847328245,5.248004106462397,438.5,838,1255,836,475,723.5,432.5,1466,714.0714285714286,18.00951063311612,701.796772569699,6,1313,164,1311,0,0,1313,1,69,5,1,3,4,5,4,4,3,3,NA,NA,1,0,0.5,1,0,0,0,0.5,1,1,0
251,2,1,4,4,3,3,2,4,5,3,1394955421,NA,NA,NA,NA,NA,6,2,21,0,2,2,2,2.3333333333333335,2.5,2,0.11331599835773912,0,2,11.66526604205534,438.5,483.5,161.5,133,65.5,723.5,821,1140.5,403.7857142857143,10.069327506602278,455.7987364489631,6,251,165,251,0,1,251,1,10,2,1,3,3,2,2,1,3,4,3,1,0.5,0,0,0,0,0.5,0,0.5,1,0,1
484,1,1,4,5,6,6,5,4,6,1,1397978687,NA,NA,NA,NA,NA,5,2,27,0,2,3,1,2.6666666666666665,3.5,4,0.27589982208840835,0,3,8.18869587544757,438.5,838,1255,1278.5,475,723.5,1208.5,302,888.1428571428571,9.483681220467023,649.5983536855125,5,484,165,484,1,0,484,1,8,4,1,3,4,5,5,4,3,5,3,4,0.5,1,1,1,1,0.5,1,0.5,0,1,0
255,1,1,4,3,3,5,6,4,5,1,1395044661,NA,NA,NA,NA,NA,3,3,21,1,1,NA,3,2,4.5,3,0.4625701382236211,1,6.0595419847328245,7.737054303799187,438.5,238.5,161.5,836,953.5,723.5,821,302,596.0714285714286,11.442391077829946,669.2773706372404,3,255,166,255,1,1,255,1,6,4,1,3,2,2,4,5,3,4,NA,NA,0,0,0,1,0.5,1,1,0.5,0,1,0
1036,1,1,6,4,5,2,6,1,3,4,1402013495,NA,NA,NA,NA,NA,2,3,23,1,1,NA,3,2.6666666666666665,4,5,0.9199397837689887,1,6.0595419847328245,23.31285286646912,984.5,483.5,835,65,953.5,31,184,1263,505.2142857142857,15.941217573485828,680.6922242025472,2,1036,166,1035,0,0,1036,1,9,1,1,5,3,4,1,5,0,2,NA,NA,1,1,1,0,0.5,0,0,0.5,1,0,1
256,2,1,6,6,6,6,6,5,6,2,1395051307,1297931617,1268383473,1238569791,NA,NA,3,1,57,1,1,12,4,3,5,4,0.04091966607362801,0,12,1.479553376764901,984.5,1211,1255,1278.5,953.5,1125.5,1208.5,843,1145.2142857142858,7.969750776449118,999.3530457647951,3,256,167,256,1,1,256,1,13,3,1,5,5,5,5,5,4,5,5,4,0,1,1,1,0.5,1,0.5,0.5,0,0,1
380,2,1,7,5,4,4,6,3,6,2,1397040201,1299273233,1264938181,1240259397,NA,NA,2,1,64,1,1,11,3,3.3333333333333335,5,5,0.8302997126043519,0,11,7.482019718586555,1356,838,411,372,953.5,328,1208.5,843,781,9.316368963056062,1027.1707394051423,2,380,167,380,0,0,380,1,21,4,1,6,4,3,3,5,2,5,5,2,1,0,0,0,0.5,0,0.5,0.5,1,1,0
257,1,0,5,6,6,6,6,6,6,2,1395051415,NA,NA,NA,NA,NA,4,2,49,0,1,1,2,1,4,4,0.545093745723279,0,1,3.111477165748397,658.5,1211,1255,1278.5,953.5,1339,1208.5,843,1129.142857142857,8.370458588578895,628.5202036710509,4,257,168,257,1,1,257,0,53,4,0,4,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,0,1,1,0
1403,1,1,4,4,4,4,4,4,4,4,1408109393,NA,NA,NA,NA,NA,3,2,48,0,1,1,2,2,4,5,0.08416586834542218,0,1,1.101175422605879,438.5,483.5,411,372,239,723.5,432.5,1263,442.85714285714283,9.556162125236531,695.3265307470448,3,1403,168,1401,0,0,1403,1,24,2,1,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,0,1
259,2,1,6,4,5,5,7,2,6,4,1395048559,1302458125,1265915485,1235224343,1178519519,NA,2,1,54,1,1,5,5,3,5,4,0.4807718625975092,0,5,10.354286382000158,984.5,483.5,835,836,1400,138,1208.5,1263,840.7857142857143,3.5346060362409215,926.634206776037,2,259,169,259,1,1,259,1,2,4,1,5,3,4,4,6,1,5,6,1,1,0,0.5,0.5,1,0.5,0.5,0.5,1,1,0
990,2,1,4,5,5,5,6,2,6,1,1402419247,NA,NA,NA,NA,NA,2,1,53,1,1,4,3,3.3333333333333335,5,4,0.7386068153825097,0,4,11.180879616823567,438.5,838,835,836,953.5,138,1208.5,302,749.6428571428571,4.4246773311666,959.6433024892749,2,990,169,989,0,0,990,1,1,3,1,3,4,4,4,5,1,5,5,1,0,1,0.5,0.5,0,0.5,0.5,0.5,0,0,1
261,2,1,6,4,5,5,4,4,3,2,1395129673,1301668273,NA,1243946417,1179791139,NA,4,3,78,1,1,4,4,2,4.5,5,0.37895169016012037,0,4,8.208977310798373,984.5,483.5,835,836,239,723.5,184,843,612.2142857142857,7.718371734353851,894.8721801180783,4,261,170,261,0,1,261,1,21,3,1,5,3,4,4,3,3,2,NA,NA,1,0,0.5,1,0,0,0,0.5,1,0,1
1443,1,1,5,5,5,4,6,5,4,1,1407952723,NA,NA,NA,NA,NA,4,3,79,1,1,4,5,2,3.5,3,0.19351306965923085,0,4,5.440273583111381,658.5,838,835,372,953.5,1125.5,432.5,302,745,7.365733523054013,852.8613751969245,4,1443,170,1440,1,0,1443,1,18,4,1,4,4,4,3,5,4,3,NA,NA,0,1,0.5,0,1,1,1,0.5,0,1,0
262,2,1,5,4,5,5,5,5,5,2,1395188229,NA,NA,NA,NA,NA,4,3,45,0,1,6,2,3,5,4,0.9199397837689887,0,6,1.7965701182729106,658.5,483.5,835,836,475,1125.5,821,843,747.7857142857143,10.134711109112116,898.3283585695398,4,262,171,262,0,1,262,1,5,3,1,4,3,4,4,4,4,4,NA,NA,0,0,0.5,0.5,0,1,0.5,0.5,0.5,0.5,0.5
473,1,1,6,5,5,5,6,4,5,1,1397616513,NA,NA,NA,NA,NA,3,3,40,0,1,5,3,3,5,5,0.8302997126043519,0,5,0.643733965147904,984.5,838,835,836,953.5,723.5,821,302,855.9285714285714,7.204746666399127,856.3008442931601,3,473,171,473,1,0,473,1,5,3,1,5,4,4,4,5,3,4,NA,NA,1,1,0.5,0.5,1,0,0.5,0.5,0.5,0.5,0.5
266,1,1,6,4,5,5,5,5,5,2,1395625289,NA,NA,NA,NA,NA,4,2,58,0,1,11,2,2,2,4,0.6616942657725468,0,11,3.2733548295345765,984.5,483.5,835,836,475,1125.5,821,843,794.3571428571429,10.450175195036483,636.0449775908145,4,266,172,266,1,1,266,1,33,2,1,5,3,4,4,4,4,4,4,4,1,1,1,0.5,0,1,1,1,1,0,1
268,1,0,2,2,4,5,6,2,2,2,1395415207,NA,NA,NA,NA,NA,4,2,62,0,1,11,2,1.3333333333333333,2.5,3,0.9199397837689887,0,11,13.635214138292813,155.5,120.5,411,836,953.5,138,94.5,843,387,11.822346147005431,610.6743734383175,4,268,172,268,0,0,268,0,0,5,0,1,1,3,4,5,1,1,1,5,0,0,0,0.5,1,0,0,0,0,1,0
267,1,1,5,4,4,4,6,2,4,2,1395647811,NA,NA,NA,NA,NA,1,1,27,0,1,5,3,2,5,3,0.369371835226495,0,5,3.6387439421335195,658.5,483.5,411,372,953.5,138,432.5,843,492.7142857142857,10.132794752131666,707.4095157162735,1,267,173,267,0,1,267,1,19,1,1,4,3,3,3,5,1,3,5,1,1,1,0.5,0,0.5,0.5,0,0.5,0,0.5,0.5
377,1,1,4,3,4,5,6,2,5,1,1396825645,NA,NA,NA,NA,NA,1,1,31,0,1,2,1,2,5,5,0.9199397837689887,0,2,8.41739090834468,438.5,238.5,411,836,953.5,138,821,302,548.0714285714286,15.82474509047045,734.7177277097693,1,377,173,377,1,0,377,1,31,1,1,3,2,3,4,5,1,4,5,1,0,0,0.5,1,0.5,0.5,1,0.5,1,0.5,0.5
271,1,1,4,4,5,5,5,5,5,1,1395732075,NA,NA,NA,NA,NA,3,3,48,1,1,1,2,3,3,2,0.4279458053920897,0,1,1.869556790806806,438.5,483.5,835,836,475,1125.5,821,302,716.3571428571429,7.678558634059463,656.6934640935751,3,271,174,271,1,1,271,1,50,3,1,3,3,4,4,4,4,4,NA,NA,1,1,1,1,1,1,1,1,1,0,1
1468,1,0,2,3,3,4,4,4,4,1,1408201651,NA,NA,NA,NA,NA,4,3,52,1,1,2,2,2,3.5,3,0.6616942657725468,0,2,4.301601864144661,155.5,238.5,161.5,372,239,723.5,432.5,302,331.7857142857143,3.477481875528305,688.0916964199519,4,1468,174,1465,0,0,1468,0,5,4,0,1,2,2,3,3,3,3,NA,NA,0,0,0,0,0,0,0,0,0,1,0
273,1,1,6,4,5,5,5,4,6,1,1395512925,NA,NA,NA,NA,NA,3,1,45,0,1,12,5,3,5,4,0.16231011358970848,0,12,4.627881019112578,984.5,483.5,835,836,475,723.5,1208.5,302,792.2857142857143,7.138479349077707,960.5176687958725,3,273,175,273,1,1,273,1,50,1,1,5,3,4,4,4,3,5,4,3,1,0.5,1,0.5,0.5,0.5,1,0.5,1,0,1
996,2,1,5,4,4,5,5,4,5,2,1401893939,NA,NA,NA,NA,NA,3,1,39,0,1,10,4,3,5,3,0.5344190502258107,0,10,2.0793674495352796,658.5,483.5,411,836,475,723.5,821,843,629.7857142857143,6.25980344228572,899.9441772023818,3,996,175,995,0,0,996,1,9,3,1,4,3,3,4,4,3,4,4,3,0,0.5,0,0.5,0.5,0.5,0,0.5,0,1,0
274,1,1,6,5,5,6,7,4,7,4,1395733403,NA,NA,NA,NA,NA,1,1,54,0,1,7,4,3.6666666666666665,5,4,0.9199397837689887,0,7,6.944069495189636,984.5,838,835,1278.5,1400,723.5,1450,1263,1072.7857142857142,5.703826802920459,1076.6032460725958,1,274,176,274,1,1,274,1,2,1,1,5,4,4,5,6,3,6,6,3,0.5,0.5,0.5,1,1,1,1,0.5,0,0,1
1320,2,1,6,5,5,5,6,3,4,2,1401653495,1300759427,1265155309,1239866913,1179791245,NA,1,1,52,0,1,NA,5,3.3333333333333335,5,5,0.2125359244560011,1,6.0595419847328245,2.6378509567888386,984.5,838,835,836,953.5,328,432.5,843,743.9285714285714,15.464780000413057,1003.2991033889605,1,1320,176,1318,0,0,1320,1,13,2,1,5,4,4,4,5,2,3,5,2,0.5,0.5,0.5,0,0,0,0,0.5,1,1,0
276,1,1,6,4,4,6,6,4,5,1,1394868623,NA,NA,NA,NA,NA,1,1,55,1,1,4,5,2.3333333333333335,5,3,0.8302997126043519,0,4,8.030631681950922,984.5,483.5,411,1278.5,953.5,723.5,821,302,807.9285714285714,6.5713867688336824,878.1663396978979,1,276,177,276,1,1,276,1,4,4,1,5,3,3,5,5,3,4,5,3,0.5,0,0,1,0.5,1,1,0.5,0,1,0
738,1,1,6,6,6,4,6,3,4,1,1400413013,NA,NA,NA,NA,NA,2,1,61,1,1,2,5,2.6666666666666665,4.5,4,0.3560968933899,0,2,8.839648395931958,984.5,1211,1255,372,953.5,328,432.5,302,790.9285714285714,6.01416231364548,849.1908096999363,2,738,177,737,0,0,738,1,10,3,1,5,5,5,3,5,2,3,5,2,0.5,1,1,0,0.5,0,0,0.5,1,0,1
278,1,1,5,6,6,5,6,4,6,2,1395569323,NA,NA,NA,NA,NA,2,3,39,0,1,13,5,2.3333333333333335,5,3,0.636786642945121,0,13,4.6092517321477144,658.5,1211,1255,836,953.5,723.5,1208.5,843,978,6.2518429672155085,878.0457948118643,2,278,178,278,0,1,278,1,30,3,1,4,5,5,4,5,3,5,NA,NA,0,0.5,0.5,0,0.5,0.5,0.5,0.5,1,0.5,0.5
1038,1,1,6,6,6,6,6,4,6,2,1402620059,NA,NA,NA,NA,NA,3,3,39,0,1,13,5,2.3333333333333335,5,4,0.6523881209798822,0,13,2.6955556417882915,984.5,1211,1255,1278.5,953.5,723.5,1208.5,843,1087.7857142857142,5.755110101402296,886.7293807631618,3,1038,178,1037,1,0,1038,1,25,3,1,5,5,5,5,5,3,5,NA,NA,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0,0.5,0.5
279,1,1,6,6,6,5,6,4,5,2,1395734827,NA,NA,NA,NA,NA,4,2,78,1,1,4,2,2.6666666666666665,4,4,0.04091966607362801,0,4,2.4717038299841354,984.5,1211,1255,836,953.5,723.5,821,843,969.2142857142857,6.226305951937251,945.9449501876793,4,279,179,279,0,1,279,1,20,3,1,5,5,5,4,5,3,4,3,5,0,1,0.5,0,1,0,0.5,0.5,0,1,0
647,1,1,7,5,6,6,5,6,5,1,1399510943,NA,NA,NA,NA,NA,4,2,77,1,1,6,2,3,4.5,3,0.3560968933899,0,6,7.253911676753989,1356,838,1255,1278.5,475,1339,821,302,1051.7857142857142,7.297165914312898,985.8293768929926,4,647,179,646,1,0,647,1,81,2,1,6,4,5,5,4,5,4,5,4,1,0,0.5,1,0,1,0.5,0.5,1,0,1
281,1,1,6,6,6,5,7,4,6,2,1395734507,NA,NA,NA,NA,NA,2,1,70,0,1,NA,4,3,5,4,0.7086355549473107,1,6.0595419847328245,3.87743816041352,984.5,1211,1255,836,1400,723.5,1208.5,843,1088.357142857143,12.200879038574218,994.2703433970238,2,281,180,281,1,1,281,1,5,1,1,5,5,5,4,6,3,5,6,3,1,1,1,0.5,1,0.5,1,0.5,0,0,1
400,1,1,4,4,4,5,6,4,5,4,1396949371,NA,NA,NA,NA,NA,1,1,76,0,1,7,2,3,5,2,0.7086355549473107,0,7,2.3172185414095012,438.5,483.5,411,836,953.5,723.5,821,1263,666.7142857142857,13.06544656961842,1015.4862021414968,1,400,180,400,0,0,400,1,15,4,1,3,3,3,4,5,3,4,5,3,0,0,0,0.5,0,0.5,0,0.5,1,1,0
282,1,1,4,5,4,4,5,3,6,2,1395756075,NA,NA,NA,NA,NA,2,1,25,0,1,4,6,2,5,5,0.5805392089776925,0,4,8.166442261415364,438.5,838,411,372,475,328,1208.5,843,581.5714285714286,10.787786246954143,778.0496953828183,2,282,181,282,0,1,282,1,49,4,1,3,4,3,3,4,2,5,4,2,0,0,0,0,0,0,1,0.5,1,0,1
1380,1,1,5,6,6,5,6,4,5,2,1408357089,NA,NA,NA,NA,NA,1,1,25,0,1,3,6,2,4,5,0.9199397837689887,0,3,3.4806094689589613,658.5,1211,1255,836,953.5,723.5,821,843,922.6428571428571,13.247509218423813,711.9672416628804,1,1380,181,1378,1,0,1380,1,21,5,1,4,5,5,4,5,3,4,5,3,1,1,1,1,1,1,0,0.5,0,1,0
286,1,1,3,5,6,6,7,6,5,2,1395756207,NA,NA,NA,NA,NA,4,2,69,1,1,5,2,1,2.5,4,0.04091966607362801,0,5,8.679500326126442,272,838,1255,1278.5,1400,1339,821,843,1029.0714285714287,7.767497058074691,616.8910407081812,4,286,182,286,0,1,286,1,5,1,1,2,4,5,5,6,5,4,5,6,0,0,0.5,0.5,0.5,0.5,0,1,1,0,1
885,1,0,5,6,6,6,7,6,6,1,1401391147,NA,NA,NA,NA,NA,5,2,76,1,1,8,4,1.3333333333333333,2.5,4,0.16231011358970848,0,8,3.6777115808133396,658.5,1211,1255,1278.5,1400,1339,1208.5,302,1192.9285714285713,6.757072544077099,668.2051942003918,5,885,182,884,1,0,885,0,1,5,0,4,5,5,5,6,5,5,5,6,1,1,0.5,0.5,0.5,0.5,1,0,0,1,0
287,1,1,6,4,6,6,6,5,5,1,1394840299,NA,NA,NA,NA,NA,3,2,69,1,1,3,2,3,4.5,4,0.2125359244560011,0,3,6.227893649798288,984.5,483.5,1255,1278.5,953.5,1125.5,821,302,985.9285714285714,5.643800282322755,908.911901621664,3,287,183,287,1,1,287,1,3,2,1,5,3,5,5,5,4,4,4,5,1,0.5,1,1,0.5,0,0,0.5,0.5,1,0
373,1,1,4,4,4,4,6,6,6,4,1396396489,NA,NA,NA,NA,NA,4,2,62,1,1,1,2,2.6666666666666665,3.5,3,0.12111673737511972,0,1,7.3784117887130085,438.5,483.5,411,372,953.5,1339,1208.5,1263,743.7142857142857,5.702348976368998,770.927980284958,4,373,183,373,0,0,373,1,3,1,1,3,3,3,3,5,5,5,5,5,0,0.5,0,0,0.5,1,1,0.5,0.5,0,1
289,1,0,1,2,4,5,7,4,4,2,1395733813,NA,NA,NA,NA,NA,6,3,77,0,1,4,4,1,2,4,0.8302997126043519,0,4,13.0329975276627,41,120.5,411,836,1400,723.5,432.5,843,566.3571428571429,13.514171451262074,540.0932894178178,6,289,184,289,0,1,289,0,5,4,0,0,1,3,4,6,3,3,NA,NA,0,0,0,0,0.5,0,0,0.5,1,0,1
426,1,0,2,5,5,6,7,5,6,3,1397286027,NA,NA,NA,NA,NA,5,3,71,0,1,3,2,1,2.5,5,0.8282468865471464,0,3,13.001986450230882,155.5,838,835,1278.5,1400,1125.5,1208.5,1140.5,977.2857142857143,13.666101199498122,568.2045002614037,5,426,184,426,1,0,426,0,2,5,0,1,4,4,5,6,4,5,NA,NA,1,1,1,1,0.5,1,1,0.5,0,1,0
290,1,0,4,4,5,5,5,5,5,1,1395760963,NA,NA,NA,NA,NA,3,3,65,0,1,7,3,2,3.5,4,0.7386068153825097,0,7,1.869556790806806,438.5,483.5,835,836,475,1125.5,821,302,716.3571428571429,3.8720531075232842,726.44249725723,3,290,185,290,0,1,290,0,2,5,0,3,3,4,4,4,4,4,NA,NA,0,0,0,0,0,1,0,0,0,1,0
474,2,1,6,6,6,6,6,4,6,4,1397812287,1297277233,1264888669,1237495519,1178505173,NA,3,3,59,0,1,4,4,2,4,4,0.9199397837689887,0,4,2.6955556417882915,984.5,1211,1255,1278.5,953.5,723.5,1208.5,1263,1087.7857142857142,4.917177438342707,744.1115868360406,3,474,185,474,1,0,474,1,5,3,1,5,5,5,5,5,3,5,NA,NA,1,1,1,1,1,0,1,1,1,0,1
291,1,1,6,6,6,6,6,4,4,1,1395535015,NA,NA,NA,NA,NA,2,1,62,1,1,NA,3,2.3333333333333335,4,3,0.04091966607362801,1,6.0595419847328245,4.849109043814847,984.5,1211,1255,1278.5,953.5,723.5,432.5,302,976.9285714285714,13.806566448884164,795.9751145423106,2,291,186,291,1,1,291,1,0,3,1,5,5,5,5,5,3,3,5,3,0.5,1,1,1,0.5,0,0,0.5,0,0,1
417,1,1,6,4,5,5,6,5,6,1,1397200071,NA,NA,NA,NA,NA,2,1,60,1,1,NA,4,2.3333333333333335,4.5,3,0.5344190502258107,1,6.0595419847328245,3.6015323223138105,984.5,483.5,835,836,953.5,1125.5,1208.5,302,918.0714285714286,10.28714831874835,819.7952046789812,2,417,186,417,0,0,417,1,15,5,1,5,3,4,4,5,4,5,5,4,0.5,0,0,0,0.5,1,1,0.5,1,1,0
292,1,1,4,4,4,4,6,3,4,1,1395774599,NA,NA,NA,NA,NA,3,3,50,1,1,NA,6,2.6666666666666665,5,3,0.8302997126043519,1,6.0595419847328245,2.016277584798037,438.5,483.5,411,372,953.5,328,432.5,302,488.42857142857144,14.626679736590368,913.4824339304246,3,292,187,292,0,1,292,1,2,5,1,3,3,3,3,5,2,3,NA,NA,0,0,0,0,0.5,0,0,0.5,1,1,0
337,2,1,6,6,6,6,6,5,6,1,1396159231,NA,NA,NA,NA,NA,2,3,54,1,1,NA,6,2.3333333333333335,4.5,5,0.6169426577254686,1,6.0595419847328245,1.479553376764901,984.5,1211,1255,1278.5,953.5,1125.5,1208.5,302,1145.2142857142858,13.233704860479698,857.2103144752059,2,337,187,337,1,0,337,1,1,4,1,5,5,5,5,5,4,5,NA,NA,1,1,1,1,0.5,1,1,0.5,0,0,1
293,1,1,5,6,5,5,6,4,5,1,1394813697,NA,NA,NA,NA,NA,2,1,61,0,1,11,6,2.3333333333333335,5,4,0.6169426577254686,0,11,2.465002168202169,658.5,1211,835,836,953.5,723.5,821,302,862.6428571428571,4.614685237147028,945.9762614510552,2,293,188,293,0,1,293,1,1,3,1,4,5,4,4,5,3,4,5,3,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0
393,1,1,6,6,5,5,6,4,5,2,1396948883,NA,NA,NA,NA,NA,3,1,54,0,1,14,6,2.6666666666666665,4.5,4,0.27589982208840835,0,14,1.7810120559234999,984.5,1211,835,836,953.5,723.5,821,843,909.2142857142857,5.101799483422668,927.2436406268974,3,393,188,393,1,0,393,1,10,2,1,5,5,4,4,5,3,4,5,3,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0,1
294,1,0,4,4,4,4,4,4,4,1,1395782877,NA,NA,NA,NA,NA,6,3,69,1,1,3,2,1,2.5,2,0.7361434241138632,0,3,1.101175422605879,438.5,483.5,411,372,239,723.5,432.5,302,442.85714285714283,9.774943379269827,494.53735893654573,6,294,189,294,0,1,294,0,26,3,0,3,3,3,3,3,3,3,NA,NA,0,0.5,0.5,0,0,0,0,0,0,1,0
575,2,1,7,4,4,5,7,7,7,4,1398656367,1298353987,1265153677,1236811209,1179640623,NA,6,3,70,1,1,1,1,2,3,2,0.2653619816614205,0,1,17.05402683936168,1356,483.5,411,836,1400,1465,1450,1263,1057.357142857143,8.500467056094665,599.3709747904729,6,575,189,574,1,0,575,1,51,2,1,6,3,3,4,6,6,6,NA,NA,1,0.5,0.5,1,1,1,1,1,1,0,1
295,1,1,2,2,4,4,5,4,4,2,1395785309,NA,NA,NA,NA,NA,2,1,74,1,2,5,4,3,5,5,0.11331599835773912,0,5,5.688504148270839,155.5,120.5,411,372,475,723.5,432.5,843,384.2857142857143,7.540455343158867,1003.1133488143224,2,295,190,295,0,1,295,1,42,2,1,1,1,3,3,4,3,3,4,3,0,0,0,0,0,1,0,0.5,1,0.5,0.5
